drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.4019927996255891
CID000004829,drug similarity,mean components,0.5431640024062767
CID000004140,drug similarity,mean components,0.5063435219246438
CID000002909,drug similarity,mean components,0.4969483529690142
CID000003676,drug similarity,mean components,0.4406193451081817
CID000003339,drug similarity,mean components,0.6020149686561942
CID000005656,drug similarity,mean components,0.43752744190167303
CID000000853,drug similarity,mean components,0.44341714558781575
CID000119607,drug similarity,mean components,0.447360646881502
CID000004889,drug similarity,mean components,0.3577655835621837
CID000003154,drug similarity,mean components,0.6034179151141459
CID000005029,drug similarity,mean components,0.5078143219611211
CID000003823,drug similarity,mean components,0.5947453188828966
CID000003937,drug similarity,mean components,0.30497317511888333
CID000003883,drug similarity,mean components,0.28409492788921664
CID000004885,drug similarity,mean components,0.48260551640329497
CID000003961,drug similarity,mean components,0.4828689182463901
CID000060835,drug similarity,mean components,0.49339592605638194
CID000002622,drug similarity,mean components,0.5797568492477664
CID000004609,drug similarity,mean components,0.4399473453103766
CID003468412,drug similarity,mean components,0.48183231911803115
CID000060147,drug similarity,mean components,0.4368313915771438
CID000002244,drug similarity,mean components,0.39832493061675156
CID000002806,drug similarity,mean components,0.37929180741953683
CID000003446,drug similarity,mean components,0.3697190047999417
CID000005352,drug similarity,mean components,0.6070327458231299
CID000004112,drug similarity,mean components,0.42779950835312053
CID000004635,drug similarity,mean components,0.31497407672856614
CID000002088,drug similarity,mean components,0.44962280477099303
CID000002311,drug similarity,mean components,0.4933473699245259
CID000000772,drug similarity,mean components,0.3990617607736786
CID000003672,drug similarity,mean components,0.5205343049303011
CID000004583,drug similarity,mean components,0.5375136970934176
CID000003639,drug similarity,mean components,0.46544920209559937
CID000004585,drug similarity,mean components,0.5627546168541009
CID000003899,drug similarity,mean components,0.4870631705093812
CID000004616,drug similarity,mean components,0.5398206055446657
CID000005064,drug similarity,mean components,0.3425478755667055
CID000003929,drug similarity,mean components,0.6017618905649055
CID000051263,drug similarity,mean components,0.6035979036769594
CID000065999,drug similarity,mean components,0.627941776733759
CID000083786,drug similarity,mean components,0.47917814972309225
CID000002524,drug similarity,mean components,0.4411601645079013
CID000003405,drug similarity,mean components,0.3827768607013886
CID000667490,drug similarity,mean components,0.49634825631897583
CID000003062,drug similarity,mean components,0.32499810143039887
CID000071616,drug similarity,mean components,0.5211743823815898
CID000004091,drug similarity,mean components,0.3818905478654836
CID000005090,drug similarity,mean components,0.5289590913173695
CID000004170,drug similarity,mean components,0.6143252165890434
CID000005095,drug similarity,mean components,0.5263060183604772
CID000005291,drug similarity,mean components,0.5821382354997529
CID000019090,drug similarity,mean components,0.46473997823817004
CID000002802,drug similarity,mean components,0.5143067498314313
CID000004900,drug similarity,mean components,0.42026526702135825
CID000002803,drug similarity,mean components,0.5873124856345646
CID000003365,drug similarity,mean components,0.4595076055931897
CID000000942,drug similarity,mean components,0.4945947129717654
