epoch,runtime
1,533.7215061187744
2,522.0203545093536
3,518.343423128128
4,537.9035341739655
5,518.7631547451019
6,526.8381059169769
7,530.152711391449
8,537.4910798072815
9,528.0187408924103
10,536.2957637310028
11,528.8775143623352
12,527.797860622406
13,524.078200340271
14,527.0207452774048
15,514.927978515625
16,529.076064825058
17,528.4813985824585
18,524.5411455631256
19,526.690007686615
20,525.7263329029083
21,526.7211682796478
22,530.7065758705139
23,511.8961069583893
24,527.3697922229767
25,529.767537355423
26,526.1608946323395
27,529.5170605182648
28,526.8460884094238
29,537.6674818992615
30,531.6485390663147
31,515.1863234043121
32,531.578102350235
33,518.202666759491
34,525.2572948932648
35,528.3766074180603
36,529.5675237178802
37,528.7087523937225
38,530.6572732925415
39,532.7803769111633
40,523.7283639907837
41,525.1574556827545
42,536.8860404491425
43,530.7206394672394
44,523.6740636825562
45,527.975020647049
