epoch,runtime
1,367.91608023643494
2,373.0092318058014
3,368.79994201660156
4,370.22560143470764
5,371.5123875141144
6,366.0510079860687
7,365.71245312690735
8,371.3646957874298
9,367.6358218193054
10,374.7318501472473
11,366.17310523986816
12,367.76524019241333
13,367.2919373512268
14,364.80724120140076
15,371.39295649528503
16,368.2697832584381
17,362.63239216804504
18,369.50500297546387
19,369.0232379436493
20,366.5320978164673
21,370.109708070755
22,367.2139801979065
23,365.122430562973
24,362.96814823150635
25,373.7529830932617
26,366.50742864608765
27,367.7329454421997
28,365.70805525779724
29,367.66057872772217
30,363.26617336273193
