epoch,runtime
1,1118.8658802509308
2,1128.398903131485
3,1123.921936750412
4,1131.5430750846863
5,1130.171088218689
6,1126.161926984787
7,1115.4581825733185
8,1115.9324197769165
9,1117.3454349040985
10,1092.6098475456238
11,1118.1381669044495
12,1104.8103957176208
13,1104.3796164989471
14,1109.6742005348206
15,1110.661012172699
16,1101.85294175148
17,1109.3485951423645
18,1117.497460603714
19,1105.2995882034302
20,1115.9044370651245
21,1110.7545313835144
22,1115.8641867637634
23,1103.9321632385254
24,1096.1933200359344
25,1083.3546614646912
26,1110.8587708473206
27,1098.2501316070557
28,1112.2342841625214
29,1096.8749618530273
30,1111.638144493103
31,1097.9605717658997
32,1106.9386610984802
33,1114.5437536239624
34,1096.2219133377075
35,1094.644958972931
36,1119.4502382278442
37,1100.357943058014
38,1116.069179534912
39,1117.4975879192352
40,1097.9227542877197
41,1082.5891263484955
42,1099.2634053230286
43,1095.322599887848
44,1091.716480255127
45,1083.3904559612274
