side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000731,head,0.5,0.4999999999999999,0.2759122624945266
C0000731,tail,0.5,0.4999999999999999,0.2759122624945266
C0000731,both,0.5,0.4999999999999999,0.2759122624945266
C0000737,head,0.6797724460997132,0.667698233041937,0.6437719443716654
C0000737,tail,0.7025154012505997,0.6957156242989678,0.5386908655829665
C0000737,both,0.5460770033078957,0.5281470531461623,0.1785608224640523
C0000768,head,0.8351807111898895,0.7970496843864749,0.7299308870076263
C0000768,tail,0.8501499350483798,0.8192792985332605,0.809232518279607
C0000768,both,0.5679442508710801,0.5525514540277645,0.3631895069164463
C0000786,head,0.8048286113238143,0.7933515811204039,0.7620351321747925
C0000786,tail,0.8884734921850367,0.8712966280749503,0.8802282326286249
C0000786,both,0.6387099680194586,0.6103022310388523,0.4028919612523161
C0000833,head,0.8290477419578736,0.7949652702724409,0.8231026954561651
C0000833,tail,0.8781474966434657,0.846627600420667,0.7951934269714563
C0000833,both,0.5664637201463645,0.5598865945252558,0.4313009619019005
C0001122,head,0.8090092364209576,0.780717855495546,0.8346871599951277
C0001122,tail,0.8480924957939978,0.8148737351705877,0.8930813873204069
C0001122,both,0.5475496429094122,0.5287133500006562,0.2761295368896724
C0001126,head,0.8114232859290091,0.7843691929020167,0.7005128220467866
C0001126,tail,0.8736270089027633,0.8470662069779704,0.7712451195052187
C0001126,both,0.5612209503988901,0.5623152297620684,0.3311991407384226
C0001339,head,0.8374799411340478,0.8039699376733622,0.7619610547443174
C0001339,tail,0.8580777019924474,0.8256722184786692,0.8353855197054597
C0001339,both,0.6078468420758498,0.5911457158175655,0.430241748930644
C0001418,head,0.8244588063713574,0.7853821787848253,0.7016943435114207
C0001418,tail,0.8660295547484915,0.8265014151811317,0.7972544680321265
C0001418,both,0.5836758986530928,0.5736430695016588,0.3750242081717181
C0001430,head,0.8864572100774434,0.8754877365778637,0.9484496711680734
C0001430,tail,0.895745515145574,0.8797226809149329,0.9155535537712044
C0001430,both,0.6437114008430546,0.625669282285465,0.518761220761603
C0001546,head,0.8342357351103706,0.7861854465858702,0.6948929052955648
C0001546,tail,0.9243023740108288,0.9039384903559504,0.8707962696919073
C0001546,both,0.6385880882965431,0.6416626019253282,0.4720146904896811
C0001623,head,0.8525362624388598,0.8274241799512247,0.8424045381182341
C0001623,tail,0.862150025299376,0.8472276131571895,0.9412640872233848
C0001623,both,0.5936182324169337,0.5906473826890808,0.5571334644803378
C0001818,head,0.8466111771700356,0.8310199003977206,0.804956927727975
C0001818,tail,0.9216706302021402,0.9164881199195386,0.973507077169304
C0001818,both,0.6800683709869203,0.6639987724786612,0.5359381050161267
C0001824,head,0.8041968730893528,0.7716594715184824,0.7304483782041999
C0001824,tail,0.8397731242903311,0.8057571527797007,0.8372449974390592
C0001824,both,0.5232280111800157,0.519489055723269,0.343786868518702
C0001948,head,0.8558438247398901,0.8328347153493163,0.8388054203577995
C0001948,tail,0.864257184134808,0.8428783558860067,0.8499597881411067
C0001948,both,0.5897121489880901,0.5904308095814201,0.5392854404296953
C0001969,head,0.8617629836493851,0.8331993815546347,0.7870225089239252
C0001969,tail,0.8462231431016621,0.8092056661736984,0.7230770878295576
C0001969,both,0.5678122607089771,0.5512669058565719,0.3033009146398002
C0002064,head,0.8430578512396694,0.7952191488679822,0.6963164584964887
C0002064,tail,0.8947933884297521,0.8823369656946018,0.8969928094670573
C0002064,both,0.5354545454545454,0.5206609658388414,0.2419716916426438
C0002103,head,0.8780579447713897,0.8456448983654901,0.8807451852628055
C0002103,tail,0.9082707107288366,0.8885350340196956,0.9223858918435768
C0002103,both,0.6202761430511543,0.6185160090074063,0.6331631147643672
C0002170,head,0.8160418678825723,0.7900313813937108,0.8532899261292579
C0002170,tail,0.8693004424878148,0.8368260314714635,0.7624305394938478
C0002170,both,0.6071390467419869,0.5889737367844827,0.4486349562246361
C0002390,head,0.8364461247637052,0.7941878916006245,0.714099136462799
C0002390,tail,0.8967107750472589,0.8833977044050878,0.8840660561546353
C0002390,both,0.613156899810964,0.6434796467835286,0.5769076044375432
C0002453,head,0.8769369834710744,0.8620290336531983,0.9029058514676964
C0002453,tail,0.9043452995867768,0.8656844755661511,0.8185513451020335
C0002453,both,0.6526665805785123,0.6435043433215208,0.5660502879260044
C0002622,head,0.8250465268346663,0.7840841783774737,0.76656001700665
C0002622,tail,0.8644494743725164,0.8302668298201303,0.7385895907957282
C0002622,both,0.6073165333735727,0.5858795625922363,0.4150349244358807
C0002726,head,0.8394274376417235,0.8153882924422162,0.7098479932666913
C0002726,tail,0.9185090702947846,0.9060130045003852,0.8528921405578904
C0002726,both,0.5718537414965986,0.5493280093365571,0.3001412865179963
C0002736,head,0.9092187500000002,0.8865722219664324,0.8177417655992043
C0002736,tail,0.9275,0.9217388124439132,0.8818812184046071
C0002736,both,0.67140625,0.6225675702468204,0.414154148621515
C0002792,head,0.7945188164320598,0.7771044568423982,0.8950982064582526
C0002792,tail,0.8563430048836541,0.8034589502181346,0.6420072007067235
C0002792,both,0.5760068945705257,0.5561633862067854,0.3302539700464766
C0002871,head,0.7948040142001789,0.7568447781604429,0.7154120859794927
C0002871,tail,0.8461183970558988,0.8033450429368683,0.6285633309459712
C0002871,both,0.5607384707160031,0.543283552074237,0.3003630353692574
C0002874,head,0.8179569005701172,0.8072724879176726,0.8164219447179667
C0002874,tail,0.8357775467030012,0.778861052700568,0.6752314067336362
C0002874,both,0.5615117071246728,0.557281685325531,0.3518615446789309
C0002878,head,0.845617142320439,0.8017389075270062,0.705606124085546
C0002878,tail,0.8440875363952288,0.8290854901643316,0.9032092422041764
C0002878,both,0.6036308014329992,0.5912727577811324,0.4658729987810044
C0002884,head,0.8246828143021914,0.8144831985110201,0.6559147729610695
C0002884,tail,0.8604382929642445,0.8059407638688598,0.6475664869512133
C0002884,both,0.5478662053056517,0.5435093879389796,0.3105404863260295
C0002940,head,0.8655435366836872,0.8149604360177416,0.7211902829784177
C0002940,tail,0.9153285407148616,0.8950633033519652,0.8934821492546345
C0002940,both,0.6350107497984413,0.6177978777311545,0.5159865657142948
C0002962,head,0.8305495945798117,0.7952915000839824,0.7688661789523406
