epoch,runtime
1,267.2232370376587
2,264.8787398338318
3,268.59016942977905
4,261.961101770401
5,264.1709702014923
6,264.5203926563263
7,261.93893575668335
8,265.52306175231934
9,263.79668617248535
10,263.16833877563477
11,264.02897024154663
12,265.1812241077423
13,264.9839291572571
14,262.3721308708191
15,267.6391062736511
16,264.00884532928467
17,268.36779737472534
18,267.83252811431885
19,264.6485321521759
20,262.5232677459717
21,263.29666566848755
22,265.37969851493835
23,261.15736293792725
24,262.2012150287628
25,265.91668939590454
26,268.8114981651306
27,261.3462145328522
28,265.0806794166565
29,266.7364504337311
30,268.8488907814026
31,263.6847417354584
32,266.81773853302
33,263.7154598236084
34,264.7277431488037
35,264.9250626564026
