epoch,runtime
1,242.59225797653198
2,248.0580759048462
3,246.08819890022278
4,241.89730620384216
5,241.48258113861084
6,244.78218007087708
7,246.73764562606812
8,246.67209219932556
9,248.57680583000183
10,248.64256811141968
11,246.89998626708984
12,245.54605412483215
13,242.24595832824707
14,246.50922536849976
15,244.9743673801422
16,241.04022598266602
17,243.96315264701843
18,245.69593501091003
19,244.2256886959076
20,242.4555184841156
21,247.0324351787567
22,244.38523292541504
23,243.77126932144165
24,242.88010501861572
25,243.93329167366028
26,249.96168899536133
27,235.95582723617554
28,244.0336456298828
29,248.0091118812561
30,243.43356943130493
31,245.61679244041443
32,247.03457236289978
33,246.02915573120117
34,243.00644755363464
35,248.55555152893066
36,243.20160579681396
37,241.26643085479736
38,238.54504489898682
39,250.2877221107483
40,245.14738488197327
41,249.87622904777527
42,245.83190393447876
43,246.77733659744263
44,247.0816617012024
45,238.49233984947205
46,243.08546090126038
47,245.96250796318054
48,242.52753162384033
49,238.5499517917633
50,246.17716240882874
