drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.3954955146592902
CID000004829,drug similarity,mean components,0.45431042035556257
CID000004140,drug similarity,mean components,0.6000855535288834
CID000002909,drug similarity,mean components,0.42744701000516894
CID000003676,drug similarity,mean components,0.4436538751959107
CID000003339,drug similarity,mean components,0.48615453159864586
CID000005656,drug similarity,mean components,0.43015908188714413
CID000000853,drug similarity,mean components,0.45239203742283485
CID000119607,drug similarity,mean components,0.35077693935384624
CID000004889,drug similarity,mean components,0.5248767159226756
CID000003154,drug similarity,mean components,0.5322759190257024
CID000005029,drug similarity,mean components,0.5375931992456138
CID000003823,drug similarity,mean components,0.5153251928215588
CID000003937,drug similarity,mean components,0.4052408387641524
CID000003883,drug similarity,mean components,0.5255182374949338
CID000004885,drug similarity,mean components,0.40095927461006453
CID000003961,drug similarity,mean components,0.5916718981657665
CID000060835,drug similarity,mean components,0.49799342949348224
CID000002622,drug similarity,mean components,0.6704900563138138
CID000004609,drug similarity,mean components,0.4855385984721947
CID003468412,drug similarity,mean components,0.45463616118144856
CID000060147,drug similarity,mean components,0.45898535640108173
CID000002244,drug similarity,mean components,0.3220156968937756
CID000002806,drug similarity,mean components,0.4833555037903686
CID000003446,drug similarity,mean components,0.5005604404797879
CID000005352,drug similarity,mean components,0.45699893568167993
CID000004112,drug similarity,mean components,0.3837302724610838
CID000004635,drug similarity,mean components,0.42300601105020996
CID000002088,drug similarity,mean components,0.36589444018205697
CID000002311,drug similarity,mean components,0.5084208805598602
CID000000772,drug similarity,mean components,0.3254608189561914
CID000003672,drug similarity,mean components,0.3632288792071161
CID000004583,drug similarity,mean components,0.521510367742582
CID000003639,drug similarity,mean components,0.4289593279879629
CID000004585,drug similarity,mean components,0.49312836426873896
CID000003899,drug similarity,mean components,0.4433963686890653
CID000004616,drug similarity,mean components,0.5150676779714587
CID000005064,drug similarity,mean components,0.48699959714223384
CID000003929,drug similarity,mean components,0.5100895600158744
CID000051263,drug similarity,mean components,0.5866750430841964
CID000065999,drug similarity,mean components,0.4435746476385739
CID000083786,drug similarity,mean components,0.4161322640498637
CID000002524,drug similarity,mean components,0.5012504266253561
CID000003405,drug similarity,mean components,0.4221972481854125
CID000667490,drug similarity,mean components,0.5765328032676854
CID000003062,drug similarity,mean components,0.44809145030558195
CID000071616,drug similarity,mean components,0.6524828084565014
CID000004091,drug similarity,mean components,0.3843971010426763
CID000005090,drug similarity,mean components,0.3569941188730852
CID000004170,drug similarity,mean components,0.4899781976254165
CID000005095,drug similarity,mean components,0.5335479019763691
CID000005291,drug similarity,mean components,0.42124255577737824
CID000019090,drug similarity,mean components,0.537443321982671
CID000002802,drug similarity,mean components,0.49686126806391906
CID000004900,drug similarity,mean components,0.617554055834479
CID000002803,drug similarity,mean components,0.4662153799959201
CID000003365,drug similarity,mean components,0.4375530631071136
CID000000942,drug similarity,mean components,0.47714511336096677
CID000062924,drug similarity,mean components,0.46486845274044897
CID000001065,drug similarity,mean components,0.5173835557153774
CID000005512,drug similarity,mean components,0.4542672575911615
CID000041781,drug similarity,mean components,0.39969239533890133
CID000005039,drug similarity,mean components,0.24883909225369005
CID000004679,drug similarity,mean components,0.556172867603385
CID000005523,drug similarity,mean components,0.48389139049569874
CID000002520,drug similarity,mean components,0.399228664511887
CID000005038,drug similarity,mean components,0.511700738581589
CID000005035,drug similarity,mean components,0.5138195064483421
CID000005426,drug similarity,mean components,0.5261171637247366
CID000002662,drug similarity,mean components,0.5153096379708976
CID000004873,drug similarity,mean components,0.4272641619733657
CID000005556,drug similarity,mean components,0.44231304577819697
CID000006691,drug similarity,mean components,0.32575367674312616
CID000002666,drug similarity,mean components,0.5676313812527436
CID000002749,drug similarity,mean components,0.47003513842128
CID000004411,drug similarity,mean components,0.5357468544674778
CID000004748,drug similarity,mean components,0.5742116674222825
CID000005533,drug similarity,mean components,0.45245668589702825
CID004475485,drug similarity,mean components,0.5031149766349379
CID000003016,drug similarity,mean components,0.49330243118949657
CID000003379,drug similarity,mean components,0.5679688853798237
CID000005719,drug similarity,mean components,0.4435608032138234
CID000003440,drug similarity,mean components,0.47227834500065025
CID000003325,drug similarity,mean components,0.41265285967868426
CID000003403,drug similarity,mean components,0.35021872976193313
CID000002118,drug similarity,mean components,0.43309224667819857
CID000003382,drug similarity,mean components,0.5652461127627296
CID000003463,drug similarity,mean components,0.44174369982759687
CID000004510,drug similarity,mean components,0.35663199453816596
CID000004058,drug similarity,mean components,0.6182564354713861
CID000004171,drug similarity,mean components,0.4264510006497835
CID000005647,drug similarity,mean components,0.4964342314803234
CID000003308,drug similarity,mean components,0.436100599653795
CID000004173,drug similarity,mean components,0.41821264071963926
CID000000450,drug similarity,mean components,0.4558385768844023
CID000060854,drug similarity,mean components,0.4631968011522958
CID000002895,drug similarity,mean components,0.5309538437286612
CID000005650,drug similarity,mean components,0.4256941878215299
CID000028112,drug similarity,mean components,0.5572823590655548
CID000004927,drug similarity,mean components,0.5426361334211608
CID000003784,drug similarity,mean components,0.568014003573604
CID000005402,drug similarity,mean components,0.5078994282838541
CID000005732,drug similarity,mean components,0.32702628081284213
CID000003958,drug similarity,mean components,0.4751943111563286
CID000005487,drug similarity,mean components,0.4259414242141666
CID000002022,drug similarity,mean components,0.47828362807950564
CID000003345,drug similarity,mean components,0.38088497128484167
CID000003878,drug similarity,mean components,0.41883156200749627
CID000005358,drug similarity,mean components,0.5936401633469538
CID000002656,drug similarity,mean components,0.5427264762306847
CID000005391,drug similarity,mean components,0.5110938323144969
