epoch,runtime
1,730.2490274906158
2,740.7402400970459
3,733.0192151069641
4,734.6825165748596
5,736.5509958267212
6,719.4556291103363
7,733.8493087291718
8,736.3340702056885
9,727.960419178009
10,716.9644434452057
11,718.0005946159363
12,721.2307589054108
13,725.6677362918854
14,717.2405128479004
15,733.5668196678162
16,730.092387676239
17,731.7757036685944
18,731.6522424221039
19,724.8044774532318
20,716.647127866745
21,717.1341819763184
22,723.7671444416046
23,717.3870553970337
24,725.2771563529968
25,728.470575094223
26,713.0444095134735
27,720.8069586753845
28,723.938601732254
29,721.7811636924744
30,743.1546285152435
31,724.3718349933624
32,714.9599916934967
33,714.951996088028
34,712.252082824707
35,722.0438590049744
