side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000731,head,0.5078388342331783,0.5081169948613504,0.33873872047807374
C0000731,tail,0.5090220022139372,0.5081332676245968,0.32202359637715
C0000731,both,0.5048822997238812,0.5011893245458079,0.28308531049927044
C0000737,head,0.6920648829082564,0.6724474896884758,0.5922792886004604
C0000737,tail,0.7128538396008276,0.7041373456572118,0.6601839030375445
C0000737,both,0.5600530839085056,0.5466805818712761,0.34492353853117586
C0000768,head,0.862351133307722,0.8409114497029573,0.8614898670361533
C0000768,tail,0.8673709822000255,0.8326478342505709,0.8009686169640916
C0000768,both,0.622358816749904,0.5900594996790973,0.3917221061241898
C0000786,head,0.8326435469292611,0.8105760356285909,0.7784876858136291
C0000786,tail,0.8664668664668663,0.8511952579824373,0.8508810968652992
C0000786,both,0.6425003567860711,0.6439992013949037,0.5639698735266861
C0000833,head,0.8307708105147865,0.7947262225190053,0.8459215380213989
C0000833,tail,0.8819026104417671,0.8397079894817363,0.7641544746541301
C0000833,both,0.6257005293902884,0.5877163620478404,0.24827654146708864
C0001122,head,0.8134123110321974,0.7792033341599744,0.8105157347964116
C0001122,tail,0.8588680981374585,0.8261494408303854,0.8750391031419607
C0001122,both,0.6094801992653349,0.5825456874585498,0.4628395758966443
C0001126,head,0.8411477411477412,0.8232608382470488,0.7404083376955577
C0001126,tail,0.8675213675213675,0.8452188973189703,0.7943099366724183
C0001126,both,0.6175824175824176,0.5809653520305889,0.3919457344063621
C0001339,head,0.8550431623895772,0.8287643992378738,0.9486073264580968
C0001339,tail,0.8678450684138556,0.8297148757541795,0.7580760030689055
C0001339,both,0.6531488829791696,0.6339653161601038,0.6219569181795562
C0001418,head,0.8267302913489678,0.7796674956496012,0.6949239895884761
C0001418,tail,0.8600483411732075,0.8122180679494816,0.6773192198300858
C0001418,both,0.598432402548761,0.5634850734896095,0.343512788979981
C0001430,head,0.8918211954832694,0.8661112206987143,0.842585588407159
C0001430,tail,0.921760074588211,0.9081235188707171,0.9225336274876639
C0001430,both,0.7187661866777167,0.66602279153212,0.48507170724657456
C0001546,head,0.8527879392528545,0.8097492272177926,0.703365418726706
C0001546,tail,0.9167498060082031,0.9008506773482211,0.8678764596705717
C0001546,both,0.6471566345194546,0.6269408240121044,0.39431409259534156
C0001623,head,0.8201333333333333,0.7768295362021557,0.7615143029596136
C0001623,tail,0.8842888888888889,0.8588309500957665,0.8499334619793166
C0001623,both,0.5773666666666667,0.5659524480545783,0.346628218436652
C0001818,head,0.8328241284763025,0.7916982450444126,0.703610581795753
C0001818,tail,0.9121817469643558,0.8924333099301869,0.861087367186552
C0001818,both,0.655229142185664,0.6040561082512418,0.3636286583969081
C0001824,head,0.8136315927578063,0.765549347095244,0.6830518813507765
C0001824,tail,0.8492163831969657,0.7979358708203389,0.7585419330565663
C0001824,both,0.6047148207342382,0.5853999892936653,0.5300311592620894
C0001948,head,0.8712417085115615,0.842981558708148,0.8082949491911522
C0001948,tail,0.8617940611245428,0.8287010801267186,0.8079623420688862
C0001948,both,0.6520984439898332,0.6256397165594849,0.4940237839631987
C0001969,head,0.8611111111111112,0.8269518619789392,0.7737707261422151
C0001969,tail,0.8365870240870241,0.7969777113502801,0.7278511152122608
C0001969,both,0.5493881118881119,0.5597744710216748,0.38019103630818274
C0002064,head,0.8460317460317461,0.7817404424308656,0.6579290658039315
C0002064,tail,0.9055555555555556,0.8902398742305367,0.8774653322323919
C0002064,both,0.5915343915343916,0.5902935120356666,0.4551455457298031
C0002103,head,0.8935536398467433,0.8738630648427058,0.9518000210135084
C0002103,tail,0.9081944444444444,0.8939445751666415,0.9301473890534503
C0002103,both,0.6774425287356322,0.644764876523198,0.4785084647092408
C0002170,head,0.8122705946666827,0.7763433051194919,0.8217590942100392
C0002170,tail,0.8698509578705177,0.8374515057720154,0.841820528389917
C0002170,both,0.6068751013738789,0.5690348440413231,0.21857555260386274
C0002390,head,0.811314791403287,0.7576222298681076,0.6337119408394213
C0002390,tail,0.9074747155499368,0.9023188869393437,0.8949539401501623
C0002390,both,0.6170986093552466,0.5936087092705001,0.36354970627183875
