,side_effect,fake_triple_component,AUROC,AUPRC,AP50
0,C0000731,head,0.5,0.4999999999999999,0.2759122624945266
1,C0000731,tail,0.5,0.4999999999999999,0.2759122624945266
2,C0000731,both,0.5,0.4999999999999999,0.2759122624945266
3,C0000737,head,0.6855217227497835,0.6705554238563493,0.7402502085631134
4,C0000737,tail,0.7039273052681778,0.6951129975037457,0.6169780561152176
5,C0000737,both,0.5608801799174106,0.5460590269441792,0.2809362382844063
6,C0000768,head,0.8381308501984971,0.7957440894959789,0.6997185446319832
7,C0000768,tail,0.8667824060022582,0.8147073602291673,0.6597312966121269
8,C0000768,both,0.5748400490475786,0.5723684086306622,0.4263203413657528
9,C0000786,head,0.8307283455700194,0.8163068618932282,0.7991671718118382
10,C0000786,tail,0.8942840412594028,0.8944781185472778,0.9081305981477926
11,C0000786,both,0.7050583307058241,0.6791690077035344,0.547507559198764
12,C0000833,head,0.8400966508401638,0.8020047956229942,0.7989338486243969
13,C0000833,tail,0.8852596623727609,0.8581437173461267,0.8730836521601938
14,C0000833,both,0.6187844465025887,0.5958859357975242,0.4889233328467727
15,C0001122,head,0.8130091343758937,0.7856680018780965,0.90791236023468
16,C0001122,tail,0.8525703943101821,0.8312592710229186,1.0
17,C0001122,both,0.5769171380656284,0.5684537724932491,0.6341608002289902
18,C0001126,head,0.8098046016880563,0.7917513460308077,0.6795824911610551
19,C0001126,tail,0.8639149034570471,0.8280696378314929,0.7576227132067918
20,C0001126,both,0.5687362700890276,0.5524610443955434,0.2915961842814132
21,C0001339,head,0.8416367502375129,0.8117901117198327,0.867536204084706
22,C0001339,tail,0.8710457754631169,0.8457076164456864,0.8991707144831627
23,C0001339,both,0.6551045988359869,0.6493922056984547,0.744565444718278
24,C0001418,head,0.8227358517544111,0.7864956325893768,0.7571348021112497
25,C0001418,tail,0.8599080614258343,0.8047850163833845,0.6563241146602024
26,C0001418,both,0.6053593897452029,0.5778343476407738,0.3508559364616521
27,C0001430,head,0.8724144691696892,0.8462818996005608,0.828734004887141
28,C0001430,tail,0.9095431820409764,0.8834695120407433,0.8449351623289887
29,C0001430,both,0.642780119596118,0.6336952331980896,0.5558559432024971
30,C0001546,head,0.8352769679300291,0.8199768458470482,0.7999628071337692
31,C0001546,tail,0.9250312369845898,0.9166192984242594,0.8989445537826452
32,C0001546,both,0.6924198250728862,0.6800171290644665,0.5526057885279131
33,C0001623,head,0.8475396356889864,0.8254197766971778,0.8644154822876748
34,C0001623,tail,0.8869223309158374,0.8839517361749886,1.0
35,C0001623,both,0.615881683251813,0.6113851163545736,0.5176819601747935
36,C0001818,head,0.8589476813317479,0.821246585548167,0.7194855421496359
37,C0001818,tail,0.934973246135553,0.9312677775836584,0.9678450282984528
38,C0001818,both,0.6781361474435197,0.6391379468283883,0.4270771109533898
39,C0001824,head,0.8031705825836317,0.7697557477967736,0.7579173562607532
40,C0001824,tail,0.8531694907852214,0.8256181896854926,0.8094725256273522
41,C0001824,both,0.5834570704865054,0.5732810762389152,0.4459346880011718
42,C0001948,head,0.8557588413116585,0.8193001914112339,0.7011670870139345
43,C0001948,tail,0.8636865811166822,0.8143699304918801,0.7138220122426806
44,C0001948,both,0.6640240867316587,0.6274301586252484,0.5087533202224345
45,C0001969,head,0.8708166298815367,0.8577101414620907,0.8649322161535825
46,C0001969,tail,0.8694202963830459,0.8217370790382375,0.7199900409730315
47,C0001969,both,0.603171028332057,0.5876622851507309,0.4303832115746627
48,C0002064,head,0.8445454545454545,0.7994517563386516,0.6690306519272582
49,C0002064,tail,0.9094214876033058,0.9026830914264324,0.9098575967707452
50,C0002064,both,0.5533884297520661,0.5171426908197796,0.2278226375931894
51,C0002103,head,0.8835989135355364,0.8500215502935327,0.8203360328730469
52,C0002103,tail,0.9205658669081032,0.8963253519910657,0.8324137469842168
53,C0002103,both,0.6536985061113627,0.6600736091936991,0.6917576984051266
54,C0002170,head,0.814249174546843,0.7848910774154818,0.8428388035544847
55,C0002170,tail,0.8823981941106445,0.8545470592045525,0.8966269152591786
56,C0002170,both,0.6414515060308619,0.6263959094400562,0.6652283222130042
57,C0002390,head,0.8389413988657844,0.7776942362049448,0.6404450741538141
58,C0002390,tail,0.8930056710775047,0.8871834405763255,0.8960667350822803
59,C0002390,both,0.6741020793950849,0.6604875106894679,0.5150283874841127
60,C0002453,head,0.8925297004132231,0.8783460231296127,0.8825570344133223
61,C0002453,tail,0.9129971590909092,0.875420577904388,0.8131527470536714
62,C0002453,both,0.697314049586777,0.7078803829715337,0.7130189097929056
63,C0002622,head,0.8261651828378855,0.7864751695921456,0.8158880246657665
64,C0002622,tail,0.8679191187566019,0.8298457797735148,0.8207343927553566
65,C0002622,both,0.6241426487601228,0.5939152832609664,0.2716175123610382
66,C0002726,head,0.824546485260771,0.8037435849896797,0.7186468140414844
67,C0002726,tail,0.9081632653061223,0.8789910842457577,0.7892251647858631
68,C0002726,both,0.5854591836734693,0.6039902001722894,0.3931815536875418
69,C0002736,head,0.9175,0.8950498489206247,0.8577026077879176
70,C0002736,tail,0.92671875,0.9221248366455932,0.895979923727547
71,C0002736,both,0.7637499999999999,0.7389492180066448,0.6112303881772492
72,C0002792,head,0.7975064636598679,0.7761211497955414,0.8800165952163321
73,C0002792,tail,0.8630249928181557,0.8238261894949053,0.730139458292086
