epoch,runtime
1,1055.9408075809479
2,1055.7841365337372
3,1030.5820376873016
4,1025.3634090423584
5,1042.0710546970367
6,1028.601108789444
7,1039.3100192546844
8,1013.8437671661377
9,1026.7836499214172
10,1030.987461090088
11,1040.0739467144012
12,1025.5274329185486
13,1034.8041517734528
14,1037.3843200206757
15,1021.2732753753662
16,1015.5712902545929
17,1034.0562896728516
18,1021.7864210605621
19,1019.4030933380127
20,1020.9851732254028
21,1023.591552734375
22,1036.1731412410736
23,1017.6575739383698
24,1013.7782073020935
25,1042.512396812439
26,1038.9302797317505
27,1018.8378949165344
28,1025.425193309784
29,1028.5477600097656
30,1024.4418852329254
