epoch,runtime
1,739.3961837291718
2,733.8127763271332
3,729.0337934494019
4,720.1554424762726
5,723.9091169834137
6,726.9946346282959
7,715.4884557723999
8,727.7886369228363
9,727.4748919010162
10,724.6263961791992
11,724.218061208725
12,725.4910588264465
13,712.8823809623718
14,728.5427174568176
15,719.3846867084503
16,731.4462072849274
17,715.4657294750214
18,727.5820178985596
19,723.1241290569305
20,727.4825706481934
21,727.0097460746765
22,732.7291655540466
23,728.7554893493652
24,724.6911177635193
25,731.0717175006866
26,731.0612971782684
27,728.7759537696838
28,723.127521276474
29,724.847017288208
30,719.6639475822449
31,722.0212275981903
32,729.1324107646942
33,726.026674747467
34,722.7494978904724
35,725.7425606250763
36,724.9008810520172
37,714.5235011577606
38,727.8124670982361
39,734.9981896877289
40,719.7775981426239
41,729.293830871582
42,715.8330578804016
43,726.1878004074097
44,726.9389173984528
45,717.1898384094238
46,730.7659802436829
47,730.5465905666351
48,725.9045271873474
49,731.5469408035278
50,717.6858515739441
51,734.4584400653839
52,730.421448469162
53,724.6098737716675
54,719.8384046554565
55,725.8887679576874
56,722.2878592014313
57,721.263603925705
58,722.2177007198334
59,737.6054275035858
60,714.9920752048492
