side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000737,head,0.6702968510744498,0.6593923497160469,0.676297271989396
C0000737,tail,0.6908685020400835,0.6891242008260225,0.6882058981236188
C0000737,both,0.5404311324835875,0.5294818344444563,0.2630126257568081
C0000768,head,0.8137284658063106,0.7749257849346085,0.6973921609432762
C0000768,tail,0.8441889545824278,0.8050962371130742,0.7182855635612355
C0000768,both,0.5445252461484297,0.5356487568516368,0.2987390358276358
C0000786,head,0.7955047069951805,0.784993642230088,0.7276586084323888
C0000786,tail,0.8485203369217603,0.8558377606212756,0.9048202311236764
C0000786,both,0.6060087383451196,0.5932193764932003,0.4129775433267404
C0000833,head,0.7974084734329485,0.7687920171438728,0.6840714791986584
C0000833,tail,0.8620296242633518,0.8390674324001993,0.8792018000859134
C0000833,both,0.5878631184645183,0.5698066621083221,0.3597595961599832
C0001122,head,0.7957138387875973,0.7724493316843442,0.8163112677814856
C0001122,tail,0.8330314500200734,0.8047685215374925,0.8245309404778881
C0001122,both,0.5394840547874575,0.5347576697122105,0.424576704325477
C0001126,head,0.8158168574401664,0.7875025517851184,0.7284226327250853
C0001126,tail,0.8532778355879294,0.8163590320386641,0.7403762946060253
C0001126,both,0.5579835819169846,0.5191112706182988,0.2317210106603282
C0001339,head,0.8107268029028472,0.7810962215295268,0.7519617786550457
C0001339,tail,0.8479970407351324,0.8177113232908053,0.7433935685950803
C0001339,both,0.6181244328297438,0.6196850372645595,0.6156501894653706
C0001418,head,0.8086823329234464,0.7833553907066959,0.82587579419088
C0001418,tail,0.845552489347708,0.7934201827279788,0.6790246148391552
C0001418,both,0.5755276101690068,0.5624037721269487,0.3264785627873636
C0001430,head,0.8489853935888638,0.834224403858194,0.8547307565435931
C0001430,tail,0.8852808548181551,0.8774833793129511,0.9266804620131696
C0001430,both,0.564601509655916,0.5582619831436082,0.3676285932555362
C0001546,head,0.7879008746355685,0.7753122845142417,0.7272344698602197
C0001546,tail,0.90295710120783,0.8795074380331035,0.8083553605375492
