side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000731,head,0.5078457614461803,0.5068764837004252,0.319218486454393
C0000731,tail,0.5091861771620871,0.5079129872866686,0.31424651992623603
C0000731,both,0.503121402178747,0.5003299968352954,0.27591226249452666
C0000737,head,0.6801822006641284,0.669098989098512,0.6300715917786728
C0000737,tail,0.7057957660367299,0.7024271360846053,0.7577556961469135
C0000737,both,0.544813597825646,0.5320035811735423,0.20676578246359342
C0000768,head,0.8271609681137149,0.8076227481728324,0.8068929381478892
C0000768,tail,0.845204251504674,0.8225370689310902,0.791658703787381
C0000768,both,0.5517992060443079,0.5626411699311649,0.38160965379507245
C0000786,head,0.8125208125208125,0.8013702090219542,0.7553851149090933
C0000786,tail,0.8762665905523048,0.8797395398939265,0.9346556431660182
C0000786,both,0.6135293278150421,0.596519938779964,0.3859353866481503
C0000833,head,0.8061176524278933,0.7819934682437063,0.8507110367431738
C0000833,tail,0.8761591821832786,0.8452134258474551,0.8048189569439285
C0000833,both,0.5543355239138371,0.5562740239995496,0.4495046394614367
C0001122,head,0.7860715543702512,0.7642526179066012,0.8333768620905581
C0001122,tail,0.839158657474966,0.80584669737225,0.8038578167814595
C0001122,both,0.5465060275607249,0.533169622598631,0.4039888694696567
C0001126,head,0.7750915750915751,0.7364583431925213,0.6086455855935694
C0001126,tail,0.8559218559218559,0.8263310608426523,0.7489395257087769
C0001126,both,0.5537240537240538,0.5649483603879802,0.3619539268180014
C0001339,head,0.8272917173513644,0.7988406232221025,0.8160800876122676
C0001339,tail,0.8492546203471447,0.8147923544129216,0.8023227134353224
C0001339,both,0.6016616191698615,0.5860051441373753,0.4251837845328724
C0001418,head,0.8139317676227351,0.7832440475319394,0.7751934973907217
C0001418,tail,0.8586501831190811,0.8156910050699193,0.8511640194766383
C0001418,both,0.5730164929818504,0.5748284082899248,0.562203017962929
C0001430,head,0.8724230809074899,0.8660547283023717,0.9254893434698775
C0001430,tail,0.8909147415311303,0.8564835415628844,0.7744762428496081
C0001430,both,0.6221122966953279,0.6247710229183344,0.5834270738915786
C0001546,head,0.7891586298636515,0.7640311772859358,0.6768296407314451
C0001546,tail,0.9165281010974392,0.9056557442268902,0.8810383247751287
C0001546,both,0.5972730295976055,0.6275599889737753,0.498701115415662
C0001623,head,0.8367444444444444,0.8166879589234282,0.8339944944888952
C0001623,tail,0.8716555555555555,0.8504243093239555,0.8779359177786945
C0001623,both,0.5892444444444445,0.599416102037835,0.5289504567674439
C0001818,head,0.8156678417547982,0.8032617772250474,0.8164579880310024
C0001818,tail,0.9216607912260086,0.9128716531243044,0.9434861442169773
C0001818,both,0.6496670583627107,0.6056196178235438,0.4290157464208336
C0001824,head,0.780312969633358,0.7458200313014429,0.657060829738299
C0001824,tail,0.8353748717826387,0.7933662464517113,0.7332966177760387
C0001824,both,0.5074366069511701,0.5044791649837261,0.33747536927113414
C0001948,head,0.8315169549314982,0.8156707021675497,0.8671803933106904
C0001948,tail,0.8492219949166202,0.8395977447001894,0.9466475511542809
C0001948,both,0.5887793689169921,0.5909412546404841,0.5507048243003237
C0001969,head,0.8425602175602175,0.81333052418422,0.7743151003027503
C0001969,tail,0.838092463092463,0.7920929167988344,0.692172270749342
C0001969,both,0.5418609168609169,0.540839935760135,0.2922622936525958
C0002064,head,0.8432980599647266,0.8091433403566529,0.7501570546430578
C0002064,tail,0.88994708994709,0.8764985287382263,0.8496873133851887
C0002064,both,0.5216049382716049,0.5009982103653404,0.24441221540274405
C0002103,head,0.8560057471264368,0.8337672125518367,0.8570557388376792
C0002103,tail,0.8924904214559388,0.8747898727389545,0.9411713883592057
C0002103,both,0.5808572796934867,0.5960417652671659,0.614709052656787
C0002170,head,0.7886091804184714,0.7667989852777064,0.9123088363678599
C0002170,tail,0.8694139238149019,0.840402051362203,0.797429817262578
C0002170,both,0.5930492061298908,0.5761053581088147,0.41712613156344164
C0002390,head,0.8208754740834386,0.7697557827748835,0.6653031436439723
C0002390,tail,0.9080278128950695,0.9012954857773332,0.914631560526487
C0002390,both,0.6012958280657396,0.6329233943577748,0.5538741561819472
C0002453,head,0.869686458545875,0.8663354420062634,0.8854900120484186
C0002453,tail,0.8842753179623206,0.840722586828871,0.778040059106814
C0002453,both,0.6600013602666123,0.6691735369703654,0.6459476186373015
C0002622,head,0.8124445601067618,0.7801782429479257,0.7533940332089437
C0002622,tail,0.8535418851864606,0.8189835847616098,0.7150913149066231
C0002622,both,0.5906045877387718,0.5786403718238793,0.3958103747744449
C0002726,head,0.8299039780521262,0.8148272760222199,0.7438545615170282
C0002726,tail,0.9195244627343393,0.907762523822988,0.8745020530403594
C0002726,both,0.5866483767718336,0.5722230231351682,0.3475959007919748
C0002736,head,0.8967532467532467,0.8763563019618668,0.7961445414931902
C0002736,tail,0.8988636363636364,0.8888091920971013,0.8343175384240241
C0002736,both,0.6576298701298702,0.6753127069352947,0.5030119715148788
C0002792,head,0.7866469467066016,0.7701657122194465,0.8186715854728971
C0002792,tail,0.8492598826703631,0.7980167103411834,0.6758102505275733
C0002792,both,0.5779289091314141,0.566305258346367,0.4326895627023154
C0002871,head,0.7822088244671374,0.7483250911764485,0.7563431206042551
C0002871,tail,0.8363752273984678,0.7932247354693776,0.6623890799463354
C0002871,both,0.553393365356664,0.5349450810753745,0.25870190327155185
C0002874,head,0.8187154434598197,0.7929602503513733,0.7370636902497856
C0002874,tail,0.8337499053245474,0.774621531174976,0.622209250413411
