,side_effect,fake_triple_component,AUROC,AUPRC,AP50
0,C0000731,head,0.5,0.4999999999999999,0.2759122624945266
1,C0000731,tail,0.5,0.4999999999999999,0.2759122624945266
2,C0000731,both,0.5,0.4999999999999999,0.2759122624945266
3,C0000737,head,0.6759983516151489,0.6624515705503221,0.635665823721385
4,C0000737,tail,0.6996909387481917,0.6968396700977494,0.6887915724304322
5,C0000737,both,0.5572943538455732,0.5483624559099216,0.4106016575048564
6,C0000768,head,0.8121866236083963,0.7801955206245608,0.7598233592053819
7,C0000768,tail,0.8570214522453836,0.8165745113516114,0.7451422292757396
8,C0000768,both,0.5538248612949046,0.5705187587589912,0.5044520019081689
9,C0000786,head,0.818296473131841,0.8009131840845458,0.7595098299553661
10,C0000786,tail,0.8861312553488582,0.8796912347078043,0.8878358485262848
11,C0000786,both,0.6682131435520922,0.6555955794007222,0.5309027810597751
12,C0000833,head,0.823174077793515,0.7947636117939127,0.81407084016778
13,C0000833,tail,0.8828260393327275,0.8576676619002175,0.8761109037084884
14,C0000833,both,0.6100607104357313,0.5920207320024815,0.5017407599602448
15,C0001122,head,0.7862880973832156,0.7688025187313662,0.9257119355231334
16,C0001122,tail,0.8411641730523155,0.8149858367043296,0.859339071204424
17,C0001122,both,0.5492884370858615,0.5499339143683648,0.5828179247660469
18,C0001126,head,0.7896866689790728,0.7397714668273427,0.61815105927168
19,C0001126,tail,0.8754769337495664,0.8395502951366461,0.7846516454646397
20,C0001126,both,0.5178633368019424,0.5222042228296224,0.2394579724149024
21,C0001339,head,0.8189073606391161,0.7912705909060191,0.7974021204355505
22,C0001339,tail,0.8528484254954508,0.8224107461611669,0.8456857452412763
23,C0001339,both,0.6449760358092338,0.640138360459877,0.7171128353143692
24,C0001418,head,0.816544653836255,0.78833934271927,0.7604185018129751
25,C0001418,tail,0.8519474391603992,0.796066590344002,0.6561637140099839
26,C0001418,both,0.6052503646086533,0.5767164402881824,0.3299476960501258
27,C0001430,head,0.8790804823056563,0.8588431033172018,0.8549110203127966
28,C0001430,tail,0.8841535143613372,0.8612339665249327,0.8788329778351555
29,C0001430,both,0.6150377413979022,0.6143649193960785,0.4939652551203909
30,C0001546,head,0.81143273635985,0.7874294306094505,0.6949023665294284
31,C0001546,tail,0.9121199500208246,0.90124975707476,0.8495645573199669
32,C0001546,both,0.6521241149521032,0.6398653476526959,0.4683538765915307
33,C0001623,head,0.8319805194805195,0.8116452097344982,0.8695498784665642
34,C0001623,tail,0.8713948389273065,0.8667280771395421,0.94
35,C0001623,both,0.6175366840951256,0.6139354548393305,0.5138720607304775
36,C0001818,head,0.815769916765755,0.7878736214044311,0.6879947325922008
37,C0001818,tail,0.9079964328180736,0.90413844506354,0.9411346313134412
38,C0001818,both,0.6617122473246135,0.6155820967669507,0.4046114633141199
39,C0001824,head,0.7922143855358548,0.7614026783893522,0.727749648815903
40,C0001824,tail,0.8349309983404665,0.8044747904694332,0.8550600840744
41,C0001824,both,0.5727410690890035,0.5690471594162385,0.437942501107462
42,C0001948,head,0.8445288882953538,0.8181115994058177,0.7497948274342281
43,C0001948,tail,0.8611492187594848,0.8312014787676459,0.8257272778798326
44,C0001948,both,0.6492005487501366,0.6222999720149383,0.5000168189003343
45,C0001969,head,0.856447907751903,0.8476733015767134,0.8726049023119358
46,C0001969,tail,0.8545110580604478,0.817595381695581,0.7543551606788081
47,C0001969,both,0.5998378451421107,0.5810630891277591,0.4133802246055936
48,C0002064,head,0.8146280991735537,0.7463312303510636,0.5825220758538894
49,C0002064,tail,0.8947107438016529,0.8871477210856109,0.8620809336992123
50,C0002064,both,0.5396694214876032,0.5119451315326782,0.2268473037699129
51,C0002103,head,0.8660706201901314,0.8474387087784979,0.9514320337238432
52,C0002103,tail,0.9055907650520596,0.8848011736733284,0.8799545175909781
53,C0002103,both,0.619637845178814,0.6331754347761775,0.7114154764518156
54,C0002170,head,0.7972319242604613,0.7663471765849119,0.7586452730698713
55,C0002170,tail,0.8675905752341592,0.8411436106048855,0.8227658823202804
56,C0002170,both,0.6326873834819523,0.6232873520487651,0.6551366989682983
57,C0002390,head,0.8197353497164461,0.7652241967969673,0.6611140896571749
58,C0002390,tail,0.8908884688090737,0.8854983759375482,0.8910351401936903
59,C0002390,both,0.6503591682419659,0.6479341939448198,0.4951201943491989
60,C0002453,head,0.8730307334710744,0.8759608118133475,0.9791918367346938
61,C0002453,tail,0.8822636880165289,0.8364282002157777,0.7558480982769844
62,C0002453,both,0.6747804752066117,0.6877673100403269,0.6706540580477569
63,C0002622,head,0.8078381369146421,0.7775231905261792,0.780885607005525
64,C0002622,tail,0.8558870278155023,0.8175053902292838,0.69603372945253
65,C0002622,both,0.6134409737940747,0.5920473310836029,0.3111597558128901
66,C0002726,head,0.8414115646258503,0.8285619539483218,0.7667427435947798
67,C0002726,tail,0.8995181405895691,0.8783966673801886,0.819835032217592
68,C0002726,both,0.5919784580498866,0.6088444821571966,0.4038015061003906
69,C0002736,head,0.89421875,0.8747464014313941,0.8075179708625692
70,C0002736,tail,0.91390625,0.9189435093220568,0.9096489429466252
71,C0002736,both,0.7267187500000001,0.7057458287694945,0.571614791351131
72,C0002792,head,0.7926745188164321,0.7785855683945797,0.8808830506989793
73,C0002792,tail,0.8490146509623672,0.8065889238856574,0.7089269999619556
