epoch,runtime
1,413.4543559551239
2,414.76558542251587
3,415.0542221069336
4,408.3171422481537
5,408.3290328979492
6,410.1494972705841
7,416.2709369659424
8,413.97264766693115
9,404.15700221061707
10,413.1885018348694
11,413.45205879211426
12,404.3056993484497
13,406.46426820755005
14,403.2245509624481
15,413.5930325984955
16,408.2866518497467
17,409.9186158180237
18,415.94806027412415
19,417.0730903148651
20,406.7214632034302
21,410.21904587745667
22,408.2569315433502
23,407.8252396583557
24,415.4498641490936
25,402.92209458351135
26,407.8661892414093
27,408.2775194644928
28,410.4842760562897
29,413.7087678909302
30,414.2178406715393
31,402.6292972564697
32,405.3971607685089
33,405.5627841949463
34,411.473370552063
35,404.278222322464
36,411.8454279899597
37,410.23874139785767
38,404.1314721107483
39,410.69048166275024
40,407.76244831085205
41,407.5301377773285
42,415.59902596473694
43,403.5059790611267
44,415.68044567108154
45,408.4763448238373
46,409.1834125518799
47,420.8974447250366
48,404.5563576221466
49,416.68979382514954
50,407.82821249961853
51,411.5629539489746
52,414.4646475315094
53,412.97187423706055
54,411.2326412200928
55,414.1320378780365
56,410.5317270755768
57,402.3262093067169
58,413.1125602722168
59,413.7348577976227
60,404.193363904953
61,410.0854082107544
62,411.375568151474
63,406.7701692581177
64,410.32043528556824
65,405.92310404777527
66,415.3929080963135
67,416.52200722694397
68,413.6343050003052
69,408.5871090888977
70,407.90388107299805
71,414.7724492549896
72,415.27777433395386
73,412.14099884033203
74,417.6563971042633
75,415.9880886077881
76,405.5378189086914
77,410.3318154811859
78,415.2005105018616
79,411.31215929985046
80,416.6140968799591
81,415.6418399810791
82,404.02035212516785
83,412.0138523578644
84,411.92532229423523
85,414.8747432231903
86,412.17480516433716
87,407.7787444591522
88,410.03109908103943
89,402.108216047287
90,404.17472863197327
91,413.8846881389618
92,400.3862154483795
93,409.4696145057678
94,404.1134853363037
95,407.13651514053345
96,409.4733958244324
97,405.02769112586975
98,414.79396080970764
99,412.0917193889618
100,412.0302381515503
101,401.92286443710327
102,407.47531962394714
103,419.6081585884094
104,408.1939013004303
105,411.8140072822571
106,409.13236236572266
107,409.0584554672241
108,414.4136497974396
