epoch,runtime
1,776.2601556777954
2,773.4411334991455
3,782.1623108386993
4,767.8998811244965
5,762.6427037715912
6,769.2957167625427
7,785.0479652881622
8,779.4665875434875
9,775.7268033027649
10,774.0636219978333
11,763.1322100162506
12,770.0787599086761
13,765.5659353733063
14,767.2089691162109
15,778.8081347942352
16,772.4534914493561
17,766.5157263278961
18,780.2966430187225
19,775.2904233932495
20,770.1390693187714
21,767.7135903835297
22,772.4259212017059
23,767.9860668182373
24,774.6299538612366
25,770.5823476314545
26,771.988151550293
27,787.8474836349487
28,775.0480709075928
29,774.6518251895905
30,771.5745024681091
31,761.358154296875
32,768.4949390888214
33,751.4472658634186
34,770.674506187439
35,775.9232361316681
