epoch,runtime
1,264.69058561325073
2,259.0830509662628
3,259.6098737716675
4,263.77352261543274
5,259.331090927124
6,253.9962396621704
7,265.03569293022156
8,254.6117823123932
9,262.637992143631
10,263.41325664520264
11,257.8281376361847
12,255.75531935691833
13,257.393452167511
14,257.0335919857025
15,253.45341849327087
16,255.22952461242676
17,257.0969207286835
18,258.1804778575897
19,254.9698362350464
20,263.20301699638367
21,261.7937660217285
22,259.1035168170929
23,259.5706260204315
24,261.4485893249512
25,257.77798986434937
26,253.9612431526184
27,251.99542903900146
28,256.69121074676514
29,260.1894814968109
30,253.8067512512207
31,257.02176237106323
32,255.7841513156891
33,259.0079939365387
34,256.1693992614746
35,249.9548110961914
36,253.41108465194702
37,259.0725612640381
38,258.37481474876404
39,259.922771692276
40,251.66099166870117
41,259.8873703479767
42,260.1218020915985
43,255.42520332336426
44,253.5273208618164
45,262.2566542625427
46,258.4125783443451
47,254.80306196212769
48,257.5001301765442
49,258.7742702960968
50,248.96633791923523
51,265.25969529151917
52,259.17768025398254
53,259.98021149635315
54,257.06074261665344
55,261.48022747039795
