epoch,runtime
1,708.4884564876556
2,706.872983455658
3,713.6623454093933
4,713.003219127655
5,700.5477530956268
6,704.0975680351257
7,702.3460450172424
8,713.9632985591888
9,703.9844026565552
10,708.4942293167114
11,706.4343504905701
12,694.8282344341278
13,706.86434674263
14,705.8712675571442
15,705.7712631225586
16,709.0782122612
17,712.2210495471954
18,703.756166934967
19,709.3248493671417
20,707.363272190094
21,706.5488359928131
22,704.2597169876099
23,707.980366230011
24,688.2237620353699
25,709.1042795181274
26,699.1707632541656
27,693.1912870407104
28,710.6640765666962
29,704.3094108104706
30,698.3167688846588
31,703.2674279212952
32,704.3694422245026
33,699.8034670352936
34,701.9732587337494
35,706.9792287349701
36,706.7550070285797
37,709.7025287151337
38,705.1807317733765
39,704.1296544075012
40,705.8045921325684
41,698.9079518318176
42,702.6568610668182
43,698.4495537281036
44,710.5390696525574
45,709.0144515037537
