drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.5249168464056068
CID000004829,drug similarity,mean components,0.6962752722321707
CID000004140,drug similarity,mean components,0.49313847864128024
CID000002909,drug similarity,mean components,0.595477876152148
CID000003676,drug similarity,mean components,0.5267497345160816
CID000003339,drug similarity,mean components,0.6485520583528933
CID000005656,drug similarity,mean components,0.6511027795396893
CID000000853,drug similarity,mean components,0.6300239216640385
CID000119607,drug similarity,mean components,0.6062114541597918
CID000004889,drug similarity,mean components,0.49471332000512214
CID000003154,drug similarity,mean components,0.6297550452159354
CID000005029,drug similarity,mean components,0.645967389783511
CID000003823,drug similarity,mean components,0.6544153002520411
CID000003937,drug similarity,mean components,0.517557232475045
CID000003883,drug similarity,mean components,0.5823584905957332
CID000004885,drug similarity,mean components,0.5215723143430957
CID000003961,drug similarity,mean components,0.6564745920651466
CID000060835,drug similarity,mean components,0.6110537929068044
CID000002622,drug similarity,mean components,0.6484973596250562
CID000004609,drug similarity,mean components,0.43978989901336907
CID003468412,drug similarity,mean components,0.5803637507131465
CID000060147,drug similarity,mean components,0.5825826942976431
CID000002244,drug similarity,mean components,0.5779979476375179
CID000002806,drug similarity,mean components,0.5352292294816259
CID000003446,drug similarity,mean components,0.5042768826809831
CID000005352,drug similarity,mean components,0.477545268606524
CID000004112,drug similarity,mean components,0.5779254985599767
CID000004635,drug similarity,mean components,0.5720344160828994
CID000002088,drug similarity,mean components,0.553138188826032
CID000002311,drug similarity,mean components,0.524485896838733
CID000000772,drug similarity,mean components,0.488955435309
CID000003672,drug similarity,mean components,0.5734430250134678
CID000004583,drug similarity,mean components,0.6818255513290243
CID000003639,drug similarity,mean components,0.572330232225588
CID000004585,drug similarity,mean components,0.6924184108396637
CID000003899,drug similarity,mean components,0.652493685934885
CID000004616,drug similarity,mean components,0.5589742777229901
CID000005064,drug similarity,mean components,0.5184129883321493
CID000003929,drug similarity,mean components,0.6201308427390894
CID000051263,drug similarity,mean components,0.5890621848846047
CID000065999,drug similarity,mean components,0.600668945518207
CID000083786,drug similarity,mean components,0.5760965161914697
CID000002524,drug similarity,mean components,0.5647767683061957
CID000003405,drug similarity,mean components,0.5746045186611889
CID000667490,drug similarity,mean components,0.5707233268395085
CID000003062,drug similarity,mean components,0.4828811392832275
CID000071616,drug similarity,mean components,0.5005320847316602
CID000004091,drug similarity,mean components,0.6100272408713344
CID000005090,drug similarity,mean components,0.6755163060699974
CID000004170,drug similarity,mean components,0.6912731117036502
CID000005095,drug similarity,mean components,0.5860002253468645
CID000005291,drug similarity,mean components,0.667993477011202
CID000019090,drug similarity,mean components,0.5550290818555527
CID000002802,drug similarity,mean components,0.5684360207237736
CID000004900,drug similarity,mean components,0.6611099838074121
CID000002803,drug similarity,mean components,0.7106800159083659
CID000003365,drug similarity,mean components,0.5521260987263598
CID000000942,drug similarity,mean components,0.612159171601516
CID000062924,drug similarity,mean components,0.6233150328520265
CID000001065,drug similarity,mean components,0.5633173792642893
CID000005512,drug similarity,mean components,0.5596944228479854
CID000041781,drug similarity,mean components,0.5529398568528269
