drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.38719184803914075
CID000004829,drug similarity,mean components,0.6176280561474069
CID000004140,drug similarity,mean components,0.5089426881953466
CID000002909,drug similarity,mean components,0.5191120791176385
CID000003676,drug similarity,mean components,0.44432416556277443
CID000003339,drug similarity,mean components,0.5491748131581087
CID000005656,drug similarity,mean components,0.5265235352065939
CID000000853,drug similarity,mean components,0.45492631536293804
CID000119607,drug similarity,mean components,0.5264558879090999
CID000004889,drug similarity,mean components,0.43607111923933983
CID000003154,drug similarity,mean components,0.6473957018010779
CID000005029,drug similarity,mean components,0.5533883620469695
CID000003823,drug similarity,mean components,0.5799547378798142
CID000003937,drug similarity,mean components,0.4151990407947146
CID000003883,drug similarity,mean components,0.4067785875722074
CID000004885,drug similarity,mean components,0.4934286066853235
CID000003961,drug similarity,mean components,0.4577297102930552
CID000060835,drug similarity,mean components,0.502772285401846
CID000002622,drug similarity,mean components,0.6024257396483538
CID000004609,drug similarity,mean components,0.5173424940561365
CID003468412,drug similarity,mean components,0.4902254281435975
CID000060147,drug similarity,mean components,0.5090426865814556
CID000002244,drug similarity,mean components,0.41724084693888064
CID000002806,drug similarity,mean components,0.44272255113325065
CID000003446,drug similarity,mean components,0.4920018017867801
CID000005352,drug similarity,mean components,0.5893865782497989
CID000004112,drug similarity,mean components,0.46082085249896254
CID000004635,drug similarity,mean components,0.415602769839319
CID000002088,drug similarity,mean components,0.42890428697089167
CID000002311,drug similarity,mean components,0.5000574667425729
CID000000772,drug similarity,mean components,0.4526907481039496
CID000003672,drug similarity,mean components,0.5038882357807873
CID000004583,drug similarity,mean components,0.5666819572966836
CID000003639,drug similarity,mean components,0.5011104975819489
CID000004585,drug similarity,mean components,0.6224801605463923
CID000003899,drug similarity,mean components,0.5448438764341264
CID000004616,drug similarity,mean components,0.5592374657910523
CID000005064,drug similarity,mean components,0.3657783882346157
CID000003929,drug similarity,mean components,0.520426358712963
CID000051263,drug similarity,mean components,0.4979459510768175
CID000065999,drug similarity,mean components,0.5906043221684174
CID000083786,drug similarity,mean components,0.4803026046939771
CID000002524,drug similarity,mean components,0.5460780636092334
