side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000731,head,0.5,0.4999999999999999,0.2759122624945266
C0000731,tail,0.5,0.4999999999999999,0.2759122624945266
C0000731,both,0.5,0.4999999999999999,0.2759122624945266
C0000737,head,0.6020520602520004,0.5958240727145944,0.4067018765897197
C0000737,tail,0.6481736764108841,0.6463429787709173,0.5203206017750738
C0000737,both,0.5218457896267377,0.519020947825653,0.3560242384294767
C0000768,head,0.6542145710157947,0.6415148284858423,0.5527001995434736
C0000768,tail,0.7494809940633006,0.7296259860716681,0.6846150224254477
C0000768,both,0.5125471961538929,0.5194186755551226,0.3297978977642807
C0000786,head,0.7077609116706454,0.7077893998822072,0.6558650841073347
C0000786,tail,0.8202333228232963,0.8064092001918739,0.8027733526658709
C0000786,both,0.5384442142245844,0.5328798867103794,0.3020551076056414
C0000833,head,0.6908778178079606,0.683864798543041,0.7552653051211348
C0000833,tail,0.7749636149496464,0.7540482639322108,0.6740147114559164
C0000833,both,0.5315774518969029,0.5377102809238363,0.4377254662177429
C0001122,head,0.6713356758941363,0.6620253533971918,0.7062570753147095
C0001122,tail,0.7613783602700972,0.751769418089689,0.7949881570093261
C0001122,both,0.529141250508547,0.5378114456483338,0.5019394213333328
C0001126,head,0.6665510463637415,0.6686279226117029,0.5204402762236097
C0001126,tail,0.7503757659845068,0.7045518318978055,0.5289609087745073
C0001126,both,0.5108104983235056,0.4962285832006625,0.2111489462727918
C0001339,head,0.7145320662428247,0.6958187763063114,0.5995812328030158
C0001339,tail,0.7421873544651102,0.7256302409278266,0.807896106591425
C0001339,both,0.5432433223602798,0.5404417748985724,0.3602159013157939
C0001418,head,0.6799826274700449,0.6657131541583885,0.5263361392208629
C0001418,tail,0.7400250936543795,0.7131918246854765,0.5264875028714152
C0001418,both,0.5214153964940376,0.5151089677499838,0.2847904467360324
C0001430,head,0.7052494853445741,0.7028320816163247,0.7023888206035683
C0001430,tail,0.7686991471424371,0.7385367520932311,0.6538846721898688
C0001430,both,0.518282521321439,0.5200643080964161,0.323891108592931
C0001546,head,0.6831528529779259,0.7007430053261539,0.5958264996109974
C0001546,tail,0.8650562265722616,0.8697491859478161,0.8709937901929241
C0001546,both,0.6054768846314035,0.6093880221377128,0.4123026243975291
C0001623,head,0.6940778377466689,0.6830841252428221,0.673947010613174
C0001623,tail,0.7897832686793727,0.7828345189625707,0.8371002487997863
C0001623,both,0.5365997638724912,0.5258597303027454,0.2835421381329227
C0001818,head,0.6868311533888228,0.7508399154322813,0.8106542640559162
C0001818,tail,0.7974137931034483,0.7546945685421191,0.6750703674591952
C0001818,both,0.5679250891795481,0.6027225068900677,0.490138004211878
C0001824,head,0.6645067254782075,0.6480032329665919,0.5529077980461635
C0001824,tail,0.7136758668879377,0.6842090002643991,0.5274762666921545
C0001824,both,0.4871113197659183,0.4988912271409046,0.2819984062816112
C0001948,head,0.7270575094999332,0.7531223590506596,0.8893290933003805
C0001948,tail,0.8176255630152119,0.8047695804550878,0.8550085550039342
C0001948,both,0.6154864087217279,0.6270998474878486,0.656626872693574
C0001969,head,0.6893833611098599,0.6935377353655033,0.6332436938799934
C0001969,tail,0.7165893428223953,0.7001316025301626,0.6397549838106584
C0001969,both,0.4867348317643349,0.5071857401311584,0.2909338178982298
C0002064,head,0.6779338842975207,0.671466336671866,0.5384326573119956
C0002064,tail,0.7869421487603306,0.7732644807595965,0.7317857351324872
C0002064,both,0.5050413223140495,0.4869749579172753,0.1819617344582883
C0002103,head,0.711507469443187,0.7132089312458967,0.8051735220159921
C0002103,tail,0.7859574468085107,0.7727192657135152,0.785682718789992
C0002103,both,0.5471887732005432,0.5410067141240681,0.357522324169553
C0002170,head,0.6936066687630555,0.6957061358585573,0.7168332498747939
C0002170,tail,0.7694613216235034,0.7604446433742489,0.718343427625793
C0002170,both,0.5548098088542486,0.560753431447687,0.4078902516810047
C0002390,head,0.6765973534971645,0.6953506461406661,0.6382158704251318
C0002390,tail,0.75765595463138,0.7715489672363093,0.7469653652395124
C0002390,both,0.4974669187145558,0.5237058982197687,0.3190498959686472
C0002453,head,0.7548747417355371,0.7789925054914174,0.9031225494494904
C0002453,tail,0.7768917871900827,0.7746634102310315,0.8167198811944192
C0002453,both,0.5410640495867769,0.540521933855346,0.3542182976567518
C0002622,head,0.6896645037975957,0.6859503252786248,0.8025456247960058
C0002622,tail,0.7621538152004427,0.7404320470670039,0.522162798769157
C0002622,both,0.5396896534379558,0.5451143789431361,0.4491831678631422
C0002726,head,0.697704081632653,0.7006308696720449,0.5380846192068325
C0002726,tail,0.7874149659863946,0.7836502874683344,0.7005253602288473
C0002726,both,0.5216836734693877,0.5521966939619055,0.3115900289363462
C0002736,head,0.760625,0.768101479429787,0.6974426822634306
C0002736,tail,0.7754687499999999,0.7936330994677327,0.7227519108247412
C0002736,both,0.5825,0.5995367380317804,0.4263257196471077
C0002792,head,0.6856880206837117,0.6885894103654255,0.6744133136177934
C0002792,tail,0.7604941108876759,0.7353401185987443,0.5960546495893498
C0002792,both,0.5283079574834818,0.5296068739984778,0.3388841850839356
C0002871,head,0.668955003295912,0.6551766286167581,0.5006021112546591
C0002871,tail,0.7333008836662989,0.7060727128604842,0.4250800903437266
C0002871,both,0.5227306901978384,0.5255317486122983,0.422573356981576
C0002874,head,0.6878339130122987,0.6837302666794448,0.6646391339530203
C0002874,tail,0.7177023199110761,0.6652880415778861,0.5069986455965596
C0002874,both,0.5060776650292229,0.5141888295379433,0.2913114284481105
C0002878,head,0.6794938882850972,0.6679410520085386,0.6206262936927653
C0002878,tail,0.7371895503763635,0.720297306150183,0.6798254776747796
C0002878,both,0.5138805028914919,0.5137445255475468,0.2955811282977217
C0002884,head,0.6824298346789696,0.6483992612162894,0.4386220501651047
C0002884,tail,0.7812379853902345,0.7736958079426999,0.5606263459640954
C0002884,both,0.5082660515186466,0.5012249347661032,0.2270769554246126
C0002940,head,0.6411918839021769,0.6450602602427244,0.5956957319190069
C0002940,tail,0.8211502284332168,0.7877509589071189,0.6709295886500949
C0002940,both,0.5112704918032787,0.5186683899443344,0.3347597755439094
C0002962,head,0.6602087062848052,0.6483338396198786,0.4704905259034547
