drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.5004367641514755
CID000004829,drug similarity,mean components,0.4842332248227359
CID000004140,drug similarity,mean components,0.4388233427958079
CID000002909,drug similarity,mean components,0.4295995685289675
CID000003676,drug similarity,mean components,0.3881034230746536
CID000003339,drug similarity,mean components,0.49290143998092584
CID000005656,drug similarity,mean components,0.5456259636966881
CID000000853,drug similarity,mean components,0.34873916632902957
CID000119607,drug similarity,mean components,0.45777907706502874
CID000004889,drug similarity,mean components,0.3655503850700619
CID000003154,drug similarity,mean components,0.5536492479669739
CID000005029,drug similarity,mean components,0.62502578071156
CID000003823,drug similarity,mean components,0.6232424415624317
CID000003937,drug similarity,mean components,0.45697481436140086
CID000003883,drug similarity,mean components,0.5786519734247275
CID000004885,drug similarity,mean components,0.4042413307909474
CID000003961,drug similarity,mean components,0.5771145770670452
CID000060835,drug similarity,mean components,0.43808072354864025
CID000002622,drug similarity,mean components,0.6100572023103153
CID000004609,drug similarity,mean components,0.5025849075162425
CID003468412,drug similarity,mean components,0.5239918926114674
CID000060147,drug similarity,mean components,0.40378500817954066
CID000002244,drug similarity,mean components,0.3390604864106386
CID000002806,drug similarity,mean components,0.3449459840110518
CID000003446,drug similarity,mean components,0.22855080665094452
CID000005352,drug similarity,mean components,0.5670138814322621
CID000004112,drug similarity,mean components,0.41920822137599933
CID000004635,drug similarity,mean components,0.39843142702195844
CID000002088,drug similarity,mean components,0.37198128130235864
CID000002311,drug similarity,mean components,0.37618037228441037
CID000000772,drug similarity,mean components,0.32535913310458864
CID000003672,drug similarity,mean components,0.48020767676321074
CID000004583,drug similarity,mean components,0.517961217847819
CID000003639,drug similarity,mean components,0.44477453158838254
CID000004585,drug similarity,mean components,0.538406428213022
CID000003899,drug similarity,mean components,0.5373659557216605
CID000004616,drug similarity,mean components,0.4250914396904717
CID000005064,drug similarity,mean components,0.34024536293301744
CID000003929,drug similarity,mean components,0.6129608382188523
CID000051263,drug similarity,mean components,0.6109299487915367
CID000065999,drug similarity,mean components,0.6142359260984835
CID000083786,drug similarity,mean components,0.4733667159903414
CID000002524,drug similarity,mean components,0.5135429303995246
CID000003405,drug similarity,mean components,0.443515028006666
CID000667490,drug similarity,mean components,0.5679247747506249
CID000003062,drug similarity,mean components,0.275249153007633
CID000071616,drug similarity,mean components,0.5721339566981191
CID000004091,drug similarity,mean components,0.31804320514870876
CID000005090,drug similarity,mean components,0.5595061196799934
CID000004170,drug similarity,mean components,0.5562862143015761
CID000005095,drug similarity,mean components,0.5475136067666266
CID000005291,drug similarity,mean components,0.480101940126499
CID000019090,drug similarity,mean components,0.5195144371785915
CID000002802,drug similarity,mean components,0.5381781781964182
CID000004900,drug similarity,mean components,0.6172672560684913
CID000002803,drug similarity,mean components,0.5289555076191828
CID000003365,drug similarity,mean components,0.3506741963571365
CID000000942,drug similarity,mean components,0.5588610097949689
CID000062924,drug similarity,mean components,0.4188837344620646
CID000001065,drug similarity,mean components,0.49205013160351196
CID000005512,drug similarity,mean components,0.4104934919369958
CID000041781,drug similarity,mean components,0.471068975216114
CID000005039,drug similarity,mean components,0.40002735345882434
CID000004679,drug similarity,mean components,0.6740077270232495
CID000005523,drug similarity,mean components,0.4680041606686902
CID000002520,drug similarity,mean components,0.42779821510344784
CID000005038,drug similarity,mean components,0.43643685221250283
CID000005035,drug similarity,mean components,0.514430518363254
CID000005426,drug similarity,mean components,0.6049553068253367
CID000002662,drug similarity,mean components,0.5434730015722959
CID000004873,drug similarity,mean components,0.3982024149114507
CID000005556,drug similarity,mean components,0.48284728513951647
CID000006691,drug similarity,mean components,0.46497047769520405
CID000002666,drug similarity,mean components,0.6107783274705012
CID000002749,drug similarity,mean components,0.5068848255345747
CID000004411,drug similarity,mean components,0.5122654369167766
CID000004748,drug similarity,mean components,0.5510166228368996
CID000005533,drug similarity,mean components,0.6308885608356793
CID004475485,drug similarity,mean components,0.3827549234718255
CID000003016,drug similarity,mean components,0.4909538765542627
CID000003379,drug similarity,mean components,0.5741984389865886
CID000005719,drug similarity,mean components,0.5914482072002157
CID000003440,drug similarity,mean components,0.4876873303031217
CID000003325,drug similarity,mean components,0.389913215168719
CID000003403,drug similarity,mean components,0.5241795084215656
CID000002118,drug similarity,mean components,0.4847416717158499
CID000003382,drug similarity,mean components,0.5850928073920382
CID000003463,drug similarity,mean components,0.47838214790012357
CID000004510,drug similarity,mean components,0.5824292662647282
CID000004058,drug similarity,mean components,0.673515349700199
CID000004171,drug similarity,mean components,0.42478061279075785
CID000005647,drug similarity,mean components,0.4199696169883539
CID000003308,drug similarity,mean components,0.5828968466814332
CID000004173,drug similarity,mean components,0.4881407726106952
CID000000450,drug similarity,mean components,0.38346875887074705
CID000060854,drug similarity,mean components,0.6159243937617329
CID000002895,drug similarity,mean components,0.6137290684786234
CID000005650,drug similarity,mean components,0.5763767064682991
CID000028112,drug similarity,mean components,0.48285605043590574
CID000004927,drug similarity,mean components,0.4960512266200797
CID000003784,drug similarity,mean components,0.5101726268671145
CID000005402,drug similarity,mean components,0.6194360913420033
CID000005732,drug similarity,mean components,0.43190497284578233
CID000003958,drug similarity,mean components,0.5860513138623362
CID000005487,drug similarity,mean components,0.39525284915086456
CID000002022,drug similarity,mean components,0.3867532702647756
CID000003345,drug similarity,mean components,0.2865564417443933
CID000003878,drug similarity,mean components,0.38773415558878344
CID000005358,drug similarity,mean components,0.6316087976206348
CID000002656,drug similarity,mean components,0.5644858715602274
CID000005391,drug similarity,mean components,0.46191434073338744
CID000004946,drug similarity,mean components,0.4608824452540483
CID000060865,drug similarity,mean components,0.3701601643077058
