epoch,runtime
1,261.94179940223694
2,255.73081636428833
3,260.2546043395996
4,260.7707016468048
5,259.8205177783966
6,259.93276739120483
7,256.0136728286743
8,261.7046422958374
9,261.35312271118164
10,265.1487147808075
11,259.6898229122162
12,262.2278673648834
13,260.48065543174744
14,255.8208110332489
15,256.9313635826111
16,255.63357591629028
17,255.3454236984253
18,266.96569418907166
19,262.4227886199951
20,252.55949187278748
21,252.5391345024109
22,259.5287022590637
23,254.69360280036926
24,256.5736029148102
25,260.74147844314575
26,258.0236313343048
27,256.48209047317505
28,263.30275440216064
29,259.92577362060547
30,258.33052468299866
31,261.12958335876465
32,253.05772638320923
33,256.16166830062866
34,262.2749011516571
35,259.76144576072693
36,254.10600876808167
37,258.94457817077637
38,252.6887605190277
39,259.3091413974762
40,261.8925428390503
41,259.44181728363037
42,257.4716863632202
43,257.0190055370331
44,258.16386008262634
45,259.29408836364746
46,257.2709422111511
47,255.65332508087158
48,256.3262779712677
49,260.57188630104065
50,260.3165364265442
51,257.98014211654663
52,253.72712087631226
53,259.7852551937103
54,253.01055574417114
55,253.0729479789734
56,257.0998878479004
57,254.15459752082825
58,252.85262608528137
59,256.7071108818054
60,261.9964051246643
61,259.4159851074219
62,261.1718018054962
63,261.21533370018005
64,261.6898968219757
65,259.2919867038727
66,260.72267389297485
67,255.1335117816925
68,257.44901943206787
69,255.7992730140686
70,259.1806848049164
