side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000731,head,0.5,0.49999999999999994,0.27591226249452666
C0000731,tail,0.5,0.49999999999999994,0.27591226249452666
C0000731,both,0.5,0.49999999999999994,0.27591226249452666
C0000737,head,0.6810034990000831,0.6604644037938845,0.5937831488955073
C0000737,tail,0.7003024293169915,0.6949215025853743,0.7822862781407721
C0000737,both,0.5709426139116613,0.5479459758757363,0.29734340671417325
C0000768,head,0.837378139834161,0.7944056573531176,0.7089621048415056
C0000768,tail,0.8479403659143608,0.8001132295429146,0.7451864762175177
C0000768,both,0.6215930750646481,0.5798642633344291,0.37954193189961927
C0000786,head,0.8078915364172786,0.7847108582912119,0.7284295535398074
C0000786,tail,0.8743750281518852,0.8666837721766123,0.895216605513349
C0000786,both,0.6177649655420927,0.5754655816617056,0.32967268792599247
C0000833,head,0.8177212005006061,0.7840591251581106,0.8342894960380114
C0000833,tail,0.8637539828344984,0.8325289392388482,0.9176513954701648
C0000833,both,0.61544851759388,0.561865046259058,0.19501822303650432
C0001122,head,0.8038935562570408,0.7625134387339458,0.6856089097157322
C0001122,tail,0.8498662001237967,0.8121746213442339,0.7906829446219905
C0001122,both,0.622278854248767,0.5952027113510194,0.4266185967065506
C0001126,head,0.7956989247311828,0.773828685166384,0.7030375097941791
C0001126,tail,0.8570933055844606,0.8269029873334331,0.7760033595899364
C0001126,both,0.5930165337033183,0.5594155187899148,0.34773816176183703
C0001339,head,0.8275962093733118,0.7831518921412362,0.7001549010872934
C0001339,tail,0.857540137690975,0.8214765852045725,0.7920071378219196
C0001339,both,0.6487070514065822,0.6187007082239488,0.5198757924176358
C0001418,head,0.8154132946323887,0.7735791315299155,0.7100055014482968
C0001418,tail,0.8604067173782494,0.808981856236495,0.6560058440359501
C0001418,both,0.5962370242214533,0.5752605094340442,0.36876017672974704
C0001430,head,0.8889814724046663,0.8753486461884669,0.8935255992366864
C0001430,tail,0.9089304970100971,0.9045047793586478,0.9587496381531335
C0001430,both,0.7225272032153711,0.6760465962756834,0.4869267642449531
C0001546,head,0.8303831736776344,0.7856383600262328,0.6607360502643723
C0001546,tail,0.9142024156601416,0.8918556607562078,0.8059812290494943
C0001546,both,0.6525406080799666,0.6405509335185742,0.48799065163069627
C0001623,head,0.8022748355540563,0.7597140714697797,0.7639753150360287
C0001623,tail,0.8653862371394839,0.8488979174237747,0.9564745588901876
C0001623,both,0.5481320627424524,0.5337702379083978,0.2976812923133441
C0001818,head,0.8396997621878716,0.8232589225495124,0.7842679298439681
C0001818,tail,0.878269916765755,0.861102994785514,0.8372601537882836
C0001818,both,0.6559898929845422,0.6161023084004926,0.37897872971807023
C0001824,head,0.8073958424316535,0.7580305653999673,0.5808624182625824
C0001824,tail,0.8407557428596383,0.7989985248668288,0.792340206063342
C0001824,both,0.6140219669840161,0.5792688946427571,0.33167969229956656
C0001948,head,0.8521531158566938,0.8181093015584592,0.7308008523667113
C0001948,tail,0.8562930228605421,0.8250176213998979,0.8089072770367526
C0001948,both,0.6409207347424396,0.618236537857,0.5695017943619477
C0001969,head,0.8653213819197333,0.8548873359236102,0.9047906999545
C0001969,tail,0.8603216071348138,0.8358770169326832,0.7707198881033183
C0001969,both,0.645466420431512,0.6317023785802816,0.5247855097586057
C0002064,head,0.8432231404958677,0.7908252689711812,0.6583625490743888
C0002064,tail,0.892809917355372,0.8680186041469815,0.829240242806273
C0002064,both,0.5893388429752066,0.5665725929062408,0.3293029970419108
C0002103,head,0.881222272521503,0.870310188763758,1.0
C0002103,tail,0.8985513807152559,0.8796699080160154,0.932329893871404
C0002103,both,0.6567406066093254,0.6219286342096317,0.44354240532144373
C0002170,head,0.7957593045978303,0.7641360205264978,0.8506022463910962
C0002170,tail,0.8624651849688911,0.8427520677715803,1.0
C0002170,both,0.6292199186900563,0.6044522864508173,0.4310914365692564
C0002390,head,0.825633270321361,0.7831048627175341,0.6783471681952383
C0002390,tail,0.9133459357277883,0.9099696779947862,0.9214237402170294
C0002390,both,0.6412098298676747,0.6213292037543441,0.4177122784147798
C0002453,head,0.8768078512396694,0.8657068182856569,0.8569820036233172
C0002453,tail,0.8842652376033058,0.8398372349009664,0.7725674868037463
C0002453,both,0.6338455578512396,0.580991965693116,0.27078060576859747
C0002622,head,0.8126246164679846,0.7750786421267298,0.8366085373043524
C0002622,tail,0.8626065087269251,0.8322453474163216,0.9328695764110865
C0002622,both,0.6175770836477039,0.5844837576633103,0.4449182372268957
C0002726,head,0.8687641723356009,0.8519691028678611,0.7533576230677084
C0002726,tail,0.9016439909297052,0.8845351356370844,0.8100516818097588
C0002726,both,0.6558956916099774,0.6033386723709232,0.38199989969845377
C0002736,head,0.92484375,0.9167040996786312,0.8827633939027681
C0002736,tail,0.91453125,0.9037049889930551,0.8757999829425931
C0002736,both,0.79703125,0.8006286755174685,0.7285856914717759
C0002792,head,0.8009709853490377,0.7783352550483569,0.884581740516453
C0002792,tail,0.8529129560471129,0.7977182941512231,0.6790549356645833
C0002792,both,0.6306636024130996,0.5845121768365468,0.23235433567002908
C0002871,head,0.787266525856495,0.7465268848918643,0.6994206012057282
C0002871,tail,0.844196912548056,0.8008948343669922,0.8113150084931914
C0002871,both,0.6060889593320504,0.570483392496558,0.3134870659193062
