drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.513306660440692
CID000004829,drug similarity,mean components,0.5721224641224054
CID000004140,drug similarity,mean components,0.5068931184474315
CID000002909,drug similarity,mean components,0.44531565544042784
CID000003676,drug similarity,mean components,0.5106780762484694
CID000003339,drug similarity,mean components,0.6093165496529074
CID000005656,drug similarity,mean components,0.5864217643477029
CID000000853,drug similarity,mean components,0.6020505422664915
CID000119607,drug similarity,mean components,0.5502038678428661
CID000004889,drug similarity,mean components,0.6301361755525368
CID000003154,drug similarity,mean components,0.5775819700503265
CID000005029,drug similarity,mean components,0.6105302687247751
CID000003823,drug similarity,mean components,0.5830348145206282
CID000003937,drug similarity,mean components,0.5934492583712278
CID000003883,drug similarity,mean components,0.598375667056201
CID000004885,drug similarity,mean components,0.5649011252026449
CID000003961,drug similarity,mean components,0.6239400114573839
CID000060835,drug similarity,mean components,0.4624960506609197
CID000002622,drug similarity,mean components,0.5596863034296655
CID000004609,drug similarity,mean components,0.5419943920411653
CID003468412,drug similarity,mean components,0.5622931498365186
CID000060147,drug similarity,mean components,0.5628209129532251
CID000002244,drug similarity,mean components,0.5989722191592246
CID000002806,drug similarity,mean components,0.5968576687222519
CID000003446,drug similarity,mean components,0.49726550348661336
CID000005352,drug similarity,mean components,0.6175614524756288
CID000004112,drug similarity,mean components,0.5607648469361585
CID000004635,drug similarity,mean components,0.49691749870338786
CID000002088,drug similarity,mean components,0.4436261397056689
CID000002311,drug similarity,mean components,0.5619771854263671
CID000000772,drug similarity,mean components,0.4710085210710844
CID000003672,drug similarity,mean components,0.5699681496745703
CID000004583,drug similarity,mean components,0.631169256353162
CID000003639,drug similarity,mean components,0.6374829850743327
CID000004585,drug similarity,mean components,0.6555635065369345
CID000003899,drug similarity,mean components,0.5481885256723872
CID000004616,drug similarity,mean components,0.6135408150526767
CID000005064,drug similarity,mean components,0.39422718767045273
CID000003929,drug similarity,mean components,0.5597620512200648
CID000051263,drug similarity,mean components,0.5486768639856393
CID000065999,drug similarity,mean components,0.6754432826967509
CID000083786,drug similarity,mean components,0.5058277977677433
CID000002524,drug similarity,mean components,0.4995955405348663
CID000003405,drug similarity,mean components,0.5677082512987902
CID000667490,drug similarity,mean components,0.5558877373463537
CID000003062,drug similarity,mean components,0.48071939364581895
CID000071616,drug similarity,mean components,0.5598537381700762
CID000004091,drug similarity,mean components,0.4479006742341387
CID000005090,drug similarity,mean components,0.5792849906096129
CID000004170,drug similarity,mean components,0.6660426355701912
CID000005095,drug similarity,mean components,0.6052775085700488
CID000005291,drug similarity,mean components,0.6242706767351021
CID000019090,drug similarity,mean components,0.5265563172767369
CID000002802,drug similarity,mean components,0.5506482397997429
CID000004900,drug similarity,mean components,0.5371812035633324
CID000002803,drug similarity,mean components,0.6209235518866012
CID000003365,drug similarity,mean components,0.6093269156318694
