epoch,runtime
1,109.29976630210876
2,108.6297960281372
3,108.93548488616943
4,108.71573233604431
5,108.99027824401855
6,107.66096234321594
7,108.57387518882751
8,108.50599503517151
9,108.56074404716492
10,108.84139704704285
11,107.50309252738953
12,108.21569418907166
13,108.27424693107605
14,108.42017149925232
15,108.35781502723694
16,107.63163113594055
17,108.26690101623535
18,108.23048138618469
19,108.37722110748291
20,108.47715425491333
21,107.44510698318481
22,108.3722414970398
23,108.43824791908264
24,108.47130966186523
25,108.41723680496216
26,107.50325155258179
27,108.18539929389954
28,108.23795795440674
29,108.49980068206787
30,108.50180172920227
31,107.42392134666443
32,108.53904485702515
33,108.31151175498962
34,108.19345927238464
35,108.24723863601685
