drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.3919409318629812
CID000004829,drug similarity,mean components,0.45425518213130944
CID000004140,drug similarity,mean components,0.5748653732914097
CID000002909,drug similarity,mean components,0.3532391947586513
CID000003676,drug similarity,mean components,0.43622502977009403
CID000003339,drug similarity,mean components,0.43880076109261534
CID000005656,drug similarity,mean components,0.429908541284871
CID000000853,drug similarity,mean components,0.4889315420408339
CID000119607,drug similarity,mean components,0.4273905894242538
CID000004889,drug similarity,mean components,0.44588764002939385
CID000003154,drug similarity,mean components,0.5853993106261693
CID000005029,drug similarity,mean components,0.47869203544795924
CID000003823,drug similarity,mean components,0.5396432019279978
CID000003937,drug similarity,mean components,0.37586148020811094
CID000003883,drug similarity,mean components,0.39030784488838544
CID000004885,drug similarity,mean components,0.5243833825059115
CID000003961,drug similarity,mean components,0.5048935814235919
CID000060835,drug similarity,mean components,0.4116489502453734
CID000002622,drug similarity,mean components,0.5738897479383266
CID000004609,drug similarity,mean components,0.4534658801481797
CID003468412,drug similarity,mean components,0.4900959798705178
CID000060147,drug similarity,mean components,0.4882809873834155
CID000002244,drug similarity,mean components,0.39020823438337393
CID000002806,drug similarity,mean components,0.4077944692867941
CID000003446,drug similarity,mean components,0.326235237001851
CID000005352,drug similarity,mean components,0.5598395968789099
CID000004112,drug similarity,mean components,0.4151972942626607
CID000004635,drug similarity,mean components,0.3648899649716646
CID000002088,drug similarity,mean components,0.3889452923191373
CID000002311,drug similarity,mean components,0.5323049206442398
CID000000772,drug similarity,mean components,0.3925508243135156
CID000003672,drug similarity,mean components,0.39781615437921236
CID000004583,drug similarity,mean components,0.5064240136472483
CID000003639,drug similarity,mean components,0.455654177918533
CID000004585,drug similarity,mean components,0.5631117045911243
CID000003899,drug similarity,mean components,0.41988965164742753
CID000004616,drug similarity,mean components,0.5655166808730656
CID000005064,drug similarity,mean components,0.3278464746922778
CID000003929,drug similarity,mean components,0.42731031591982704
CID000051263,drug similarity,mean components,0.6383341103395953
CID000065999,drug similarity,mean components,0.5959558548558852
CID000083786,drug similarity,mean components,0.37565631775380737
CID000002524,drug similarity,mean components,0.3611441809074467
CID000003405,drug similarity,mean components,0.40233742877720724
