epoch,runtime
1,111.41670870780945
2,109.00579071044922
3,109.41305780410767
4,109.24781537055969
5,109.10325479507446
6,108.78368163108826
7,109.41379261016846
8,109.51530861854553
9,109.54675936698914
10,109.39108037948608
11,108.78294086456299
12,109.31290984153748
13,109.1683440208435
14,109.09240555763245
15,109.32606673240662
16,109.06411719322205
17,109.3834753036499
18,109.19018030166626
19,109.0091507434845
20,108.9853584766388
21,108.47272396087646
22,108.86848330497742
23,109.05431485176086
24,108.75237441062927
25,108.72629880905151
26,108.3895354270935
27,108.6457724571228
28,108.88493156433105
29,108.85412454605103
30,108.65921998023987
31,108.36448454856873
32,108.71947026252747
33,108.73090839385986
34,108.76097989082336
35,108.79552221298218
36,108.37842130661011
37,108.72497034072876
38,108.63469099998474
39,108.98171782493591
40,108.89350008964539
41,108.50911474227905
42,108.8524603843689
43,108.65454387664795
44,108.66436553001404
45,109.15826034545898
