epoch,runtime
1,427.21932315826416
2,423.2247405052185
3,423.60908222198486
4,436.7481050491333
5,424.4463646411896
6,427.68387937545776
7,422.49627351760864
8,439.70184540748596
9,432.0526967048645
10,415.3510618209839
11,420.264803647995
12,422.8445153236389
13,421.5407989025116
14,417.5496597290039
15,420.2400918006897
16,419.19854259490967
17,418.698130607605
18,426.96309447288513
19,423.12794280052185
20,411.2298710346222
21,412.53411865234375
22,425.23129749298096
23,413.5910453796387
24,422.3636808395386
25,421.54955315589905
26,425.8969786167145
27,421.2659888267517
28,416.91966247558594
29,421.81351709365845
30,421.6251573562622
31,417.95602464675903
32,422.0416612625122
33,424.10409784317017
34,424.46357679367065
35,421.42998790740967
36,426.8152508735657
37,427.30407333374023
38,415.24329948425293
39,417.25045347213745
40,420.57604455947876
41,416.36431860923767
42,416.57511043548584
43,418.5383195877075
44,420.3562526702881
45,428.3608236312866
46,419.3350203037262
47,422.96271657943726
48,422.88059091567993
49,428.1778564453125
50,426.33191537857056
51,426.55606269836426
52,426.76305890083313
53,430.8302159309387
54,419.5626754760742
55,418.84152364730835
56,426.23555636405945
57,425.58879590034485
58,426.85562801361084
59,427.3137903213501
60,416.9729025363922
61,421.64669132232666
62,423.6515898704529
63,422.4508607387543
64,427.33688616752625
65,425.6536772251129
66,425.01687121391296
67,418.94296288490295
68,420.3517155647278
69,425.991415977478
70,430.5961775779724
