epoch,runtime
1,741.7697014808655
2,744.3882410526276
3,737.4845147132874
4,739.0964007377625
5,734.7923002243042
6,728.1801462173462
7,730.7742040157318
8,728.9183130264282
9,729.5175135135651
10,730.5374782085419
11,719.9791808128357
12,734.8702244758606
13,717.2630453109741
14,714.3593492507935
15,720.2889065742493
16,723.7524774074554
17,712.1456563472748
18,733.5677788257599
19,729.4169402122498
20,718.8964834213257
21,713.2433171272278
22,728.6627774238586
23,724.0066242218018
24,723.4667806625366
25,732.5231566429138
26,728.9979557991028
27,713.956817150116
28,723.0698273181915
29,719.4329714775085
30,723.4050555229187
31,726.0092544555664
32,721.5995457172394
33,723.9670526981354
34,715.9527473449707
35,723.9060056209564
36,720.0051956176758
37,721.5417325496674
38,729.0439150333405
39,717.5403101444244
40,715.5789756774902
