epoch,runtime
1,1050.010684967041
2,1037.364102602005
3,1039.096796989441
4,1043.5817649364471
5,1028.6840751171112
6,1023.1371793746948
7,1048.295326948166
8,1055.8198828697205
9,1034.555463552475
10,1047.5512220859528
11,1043.8935794830322
12,1036.143877506256
13,1034.6375260353088
14,1038.1531689167023
15,1050.8957962989807
16,1025.8561086654663
17,1039.4884045124054
18,1046.6263136863708
19,1046.004310131073
20,1040.6129672527313
21,1050.6876499652863
22,1048.1767160892487
23,1046.4638631343842
24,1049.9923889636993
25,1043.7654592990875
26,1047.7728247642517
27,1054.1715416908264
28,1050.3741188049316
29,1051.451581478119
30,1039.6276452541351
31,1041.5309636592865
32,1037.6910572052002
33,1044.4537880420685
34,1031.172597169876
35,1036.1742615699768
36,1050.4180982112885
37,1071.710687160492
38,1071.8806471824646
39,1064.8661119937897
40,1061.6371114253998
