side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000731,head,0.5088793016260941,0.5089199412030339,0.32800663304282196
C0000731,tail,0.5105269392386439,0.5082892820926166,0.3069140119847517
C0000731,both,0.5067613062507013,0.5038297535152441,0.29020433671524337
C0000737,head,0.674740172812462,0.6597547226730887,0.6989999153040339
C0000737,tail,0.6989466668984741,0.6927840640977683,0.6941957797754175
C0000737,both,0.5583826793465347,0.5482470559137862,0.3954525963825874
C0000768,head,0.7959149699065181,0.779246344770626,0.791233632435629
C0000768,tail,0.8401203739275196,0.8080574515002826,0.7451917458572979
C0000768,both,0.5408374951978486,0.5733075832681804,0.4745969996125013
C0000786,head,0.799819228390657,0.7713629455038236,0.7010810678779906
C0000786,tail,0.880690737833595,0.8775014743097468,0.9077048513906116
C0000786,both,0.6261357689929119,0.5774840481278598,0.327293575211406
C0000833,head,0.8072893848119752,0.7704705278634483,0.7746596162514393
C0000833,tail,0.8653135268346112,0.83514483292983,0.9032860332809678
C0000833,both,0.6146985669952537,0.5881763682717591,0.46198084833032493
C0001122,head,0.7912515904565419,0.7777396110604817,0.9184737669190361
C0001122,tail,0.8468719224216633,0.8215018019614342,0.9317880590938222
C0001122,both,0.5786688328025822,0.5590354923829061,0.42044741520430806
C0001126,head,0.8020757020757021,0.7973781923081427,0.6839689104838587
C0001126,tail,0.8328449328449328,0.8019661294621631,0.6982138220986843
C0001126,both,0.5688644688644688,0.5621323704540104,0.3556333064821665
C0001339,head,0.8094646856989454,0.7798118381486416,0.8179474223186424
C0001339,tail,0.8488057986090722,0.8203051499960655,0.9124745527215491
C0001339,both,0.6189335659935739,0.6113254620298968,0.6488023595532966
C0001418,head,0.7998596181386952,0.7621015865369943,0.6841651135886453
C0001418,tail,0.8452384321761264,0.7901512947168956,0.6336191172544406
C0001418,both,0.5858338852378284,0.5657943400038534,0.3870069349516715
C0001430,head,0.8828343520149176,0.8820663683699786,0.9505689604074478
