drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.5860559414798093
CID000004829,drug similarity,mean components,0.645087027957648
CID000004140,drug similarity,mean components,0.434038982436703
CID000002909,drug similarity,mean components,0.5140627489785955
CID000003676,drug similarity,mean components,0.4919037668683568
CID000003339,drug similarity,mean components,0.5935305058159598
CID000005656,drug similarity,mean components,0.6674288908191953
CID000000853,drug similarity,mean components,0.4262033063757047
CID000119607,drug similarity,mean components,0.5706584127720943
CID000004889,drug similarity,mean components,0.5283900506788989
CID000003154,drug similarity,mean components,0.518295202867994
CID000005029,drug similarity,mean components,0.701522629471667
CID000003823,drug similarity,mean components,0.5769008543117545
CID000003937,drug similarity,mean components,0.565905088024712
CID000003883,drug similarity,mean components,0.7069125025293383
CID000004885,drug similarity,mean components,0.5290022518287286
CID000003961,drug similarity,mean components,0.6785502009709033
CID000060835,drug similarity,mean components,0.5764248741528718
CID000002622,drug similarity,mean components,0.5700098247158721
CID000004609,drug similarity,mean components,0.5105457169900182
CID003468412,drug similarity,mean components,0.5483553973221641
CID000060147,drug similarity,mean components,0.4972048045288815
CID000002244,drug similarity,mean components,0.47454472871432873
CID000002806,drug similarity,mean components,0.48370838914496184
CID000003446,drug similarity,mean components,0.43790494207588404
CID000005352,drug similarity,mean components,0.5629286980495226
CID000004112,drug similarity,mean components,0.5734624396256636
CID000004635,drug similarity,mean components,0.4928315638635725
CID000002088,drug similarity,mean components,0.511219280800357
CID000002311,drug similarity,mean components,0.42611436851832596
CID000000772,drug similarity,mean components,0.38715382909767415
CID000003672,drug similarity,mean components,0.6350783345779899
CID000004583,drug similarity,mean components,0.6609193047253064
CID000003639,drug similarity,mean components,0.5959871196829384
CID000004585,drug similarity,mean components,0.6209934137928969
CID000003899,drug similarity,mean components,0.5920927080270498
CID000004616,drug similarity,mean components,0.562227212326446
CID000005064,drug similarity,mean components,0.4308231632106163
CID000003929,drug similarity,mean components,0.6252602302591991
CID000051263,drug similarity,mean components,0.5755984772794335
CID000065999,drug similarity,mean components,0.6203961964909958
CID000083786,drug similarity,mean components,0.587371150842122
CID000002524,drug similarity,mean components,0.5364200419526691
CID000003405,drug similarity,mean components,0.5577460792534352
CID000667490,drug similarity,mean components,0.536399653288757
CID000003062,drug similarity,mean components,0.47183822689476873
CID000071616,drug similarity,mean components,0.5862925364907585
CID000004091,drug similarity,mean components,0.5577513542292768
CID000005090,drug similarity,mean components,0.6637896892530145
CID000004170,drug similarity,mean components,0.6304504274366893
CID000005095,drug similarity,mean components,0.5525031142951672
CID000005291,drug similarity,mean components,0.567807603768652
CID000019090,drug similarity,mean components,0.6599373532890995
CID000002802,drug similarity,mean components,0.6531022639638443
CID000004900,drug similarity,mean components,0.762531048301912
CID000002803,drug similarity,mean components,0.6374950288617791
CID000003365,drug similarity,mean components,0.5790882664356939
CID000000942,drug similarity,mean components,0.5647932676864824
CID000062924,drug similarity,mean components,0.5575153251736636
CID000001065,drug similarity,mean components,0.5219593234790683
CID000005512,drug similarity,mean components,0.5365935212737203
CID000041781,drug similarity,mean components,0.5314908080181836
CID000005039,drug similarity,mean components,0.6076387825918055
CID000004679,drug similarity,mean components,0.7483529336050941
CID000005523,drug similarity,mean components,0.5959266104968375
CID000002520,drug similarity,mean components,0.5998403940096443
CID000005038,drug similarity,mean components,0.624114732834537
CID000005035,drug similarity,mean components,0.5819972903602195
CID000005426,drug similarity,mean components,0.6228701845996105
CID000002662,drug similarity,mean components,0.632810601054247
CID000004873,drug similarity,mean components,0.5761338913025377
CID000005556,drug similarity,mean components,0.5395038323814719
CID000006691,drug similarity,mean components,0.6802289123361417
CID000002666,drug similarity,mean components,0.6323074170324778
CID000002749,drug similarity,mean components,0.49711877912097435
CID000004411,drug similarity,mean components,0.6286822152918511
CID000004748,drug similarity,mean components,0.6389882554942292
CID000005533,drug similarity,mean components,0.6493993817353176
CID004475485,drug similarity,mean components,0.4400426937990327
CID000003016,drug similarity,mean components,0.5949620364564449
CID000003379,drug similarity,mean components,0.48201245175353735
CID000005719,drug similarity,mean components,0.6318940452075056
CID000003440,drug similarity,mean components,0.6273030561663347
CID000003325,drug similarity,mean components,0.5956703277851462
CID000003403,drug similarity,mean components,0.5922043624984753
CID000002118,drug similarity,mean components,0.5524744815957586
CID000003382,drug similarity,mean components,0.5520445986054264
CID000003463,drug similarity,mean components,0.5414482798890289
CID000004510,drug similarity,mean components,0.6843706302381463
CID000004058,drug similarity,mean components,0.6484468882479816
CID000004171,drug similarity,mean components,0.5592450312064252
CID000005647,drug similarity,mean components,0.5103201838074938
CID000003308,drug similarity,mean components,0.6552782785410866
CID000004173,drug similarity,mean components,0.6248997550657431
CID000000450,drug similarity,mean components,0.41801077781539475
CID000060854,drug similarity,mean components,0.6251611509260804
CID000002895,drug similarity,mean components,0.6544227514932078
CID000005650,drug similarity,mean components,0.6724281612023162
CID000028112,drug similarity,mean components,0.6076368498198558
CID000004927,drug similarity,mean components,0.6445125047167456
CID000003784,drug similarity,mean components,0.6080073475382148
CID000005402,drug similarity,mean components,0.6643078816938801
CID000005732,drug similarity,mean components,0.5907540901519963
CID000003958,drug similarity,mean components,0.7030502955635938
CID000005487,drug similarity,mean components,0.4681698000079242
CID000002022,drug similarity,mean components,0.5041591122012743
CID000003345,drug similarity,mean components,0.43104622187663777
CID000003878,drug similarity,mean components,0.4915233852956953
CID000005358,drug similarity,mean components,0.649154987506019
CID000002656,drug similarity,mean components,0.5977100514825913
CID000005391,drug similarity,mean components,0.644760405942133
CID000004946,drug similarity,mean components,0.564058865937163
CID000060865,drug similarity,mean components,0.40798801679212526
CID000001302,drug similarity,mean components,0.5541839226092992
CID000002678,drug similarity,mean components,0.628436786279248
CID000004634,drug similarity,mean components,0.5492616227602359
CID000125889,drug similarity,mean components,0.39887919860454013
CID000002771,drug similarity,mean components,0.6834808003843013
CID000003640,drug similarity,mean components,0.5614990419708682
CID000000444,drug similarity,mean components,0.4466105226535412
CID000024011,drug similarity,mean components,0.503504738634002
CID000002171,drug similarity,mean components,0.6792387994014938
CID000054808,drug similarity,mean components,0.3699581441349329
CID000005040,drug similarity,mean components,0.6488835178632996
CID000005077,drug similarity,mean components,0.5903459932222109
CID000002083,drug similarity,mean components,0.5682204641568215
CID000002375,drug similarity,mean components,0.5071263504244997
CID006398525,drug similarity,mean components,0.6323785678637388
CID000002801,drug similarity,mean components,0.555789035223667
CID005311297,drug similarity,mean components,0.6008482811405461
CID000005645,drug similarity,mean components,0.596095746288546
CID000060831,drug similarity,mean components,0.5124135347904886
CID000002609,drug similarity,mean components,0.6620180289485108
CID000124087,drug similarity,mean components,0.48042201225614845
CID000003043,drug similarity,mean components,0.55449893325154
