drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.48468764770697104
CID000004829,drug similarity,mean components,0.5745113641493642
CID000004140,drug similarity,mean components,0.4825123158464528
CID000002909,drug similarity,mean components,0.5392859593080604
CID000003676,drug similarity,mean components,0.6388422303716885
CID000003339,drug similarity,mean components,0.5613740487385384
CID000005656,drug similarity,mean components,0.5692786031340212
CID000000853,drug similarity,mean components,0.43180962397206946
CID000119607,drug similarity,mean components,0.5057069965633996
CID000004889,drug similarity,mean components,0.6342113558627654
CID000003154,drug similarity,mean components,0.4693125198040162
CID000005029,drug similarity,mean components,0.5839950321724025
CID000003823,drug similarity,mean components,0.5929982795278076
CID000003937,drug similarity,mean components,0.5473652487991322
CID000003883,drug similarity,mean components,0.5968658590619016
CID000004885,drug similarity,mean components,0.5006655728773381
CID000003961,drug similarity,mean components,0.6515075639132992
CID000060835,drug similarity,mean components,0.4900747913359469
CID000002622,drug similarity,mean components,0.5515515579721855
CID000004609,drug similarity,mean components,0.5350506331914922
CID003468412,drug similarity,mean components,0.6168200420413321
CID000060147,drug similarity,mean components,0.4359093524436878
CID000002244,drug similarity,mean components,0.5683689581579052
CID000002806,drug similarity,mean components,0.46079082461203713
CID000003446,drug similarity,mean components,0.55269683403425
CID000005352,drug similarity,mean components,0.4787004853277619
CID000004112,drug similarity,mean components,0.494221309105751
CID000004635,drug similarity,mean components,0.4524756548527198
CID000002088,drug similarity,mean components,0.45000143371924506
CID000002311,drug similarity,mean components,0.5167094520368599
CID000000772,drug similarity,mean components,0.46781229630742427
CID000003672,drug similarity,mean components,0.5794220724418975
CID000004583,drug similarity,mean components,0.45959146054509914
CID000003639,drug similarity,mean components,0.5321541727591632
CID000004585,drug similarity,mean components,0.5373742732044962
CID000003899,drug similarity,mean components,0.5316238851138215
CID000004616,drug similarity,mean components,0.6300610563296574
CID000005064,drug similarity,mean components,0.4944035286213131
CID000003929,drug similarity,mean components,0.45336782666927833
CID000051263,drug similarity,mean components,0.6154499209819387
CID000065999,drug similarity,mean components,0.5303188358080876
CID000083786,drug similarity,mean components,0.4329398968077649
CID000002524,drug similarity,mean components,0.5169740656834856
CID000003405,drug similarity,mean components,0.5267679120932843
CID000667490,drug similarity,mean components,0.5761796699608529
CID000003062,drug similarity,mean components,0.5097875098088387
CID000071616,drug similarity,mean components,0.5335396544521988
CID000004091,drug similarity,mean components,0.5446530889485511
CID000005090,drug similarity,mean components,0.4602762102696534
CID000004170,drug similarity,mean components,0.49083371489343786
CID000005095,drug similarity,mean components,0.5327444058182728
CID000005291,drug similarity,mean components,0.5082303988723638
CID000019090,drug similarity,mean components,0.5370460190094716
CID000002802,drug similarity,mean components,0.5752339684204025
CID000004900,drug similarity,mean components,0.567538000647603
CID000002803,drug similarity,mean components,0.5638371953782029
CID000003365,drug similarity,mean components,0.5485720078355496
CID000000942,drug similarity,mean components,0.43443068987225275
CID000062924,drug similarity,mean components,0.5472592782801876
CID000001065,drug similarity,mean components,0.48195955056054207
CID000005512,drug similarity,mean components,0.49098235590546246
CID000041781,drug similarity,mean components,0.5354292552621831
CID000005039,drug similarity,mean components,0.4851588194436056
CID000004679,drug similarity,mean components,0.5985618472199175
