side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000731,head,0.5064894131403688,0.5058666780743071,0.3112382921857344
C0000731,tail,0.5097452032513567,0.5083167791771881,0.3238396309222082
C0000731,both,0.5024058210756299,0.4992369370354248,0.27527319268220457
C0000737,head,0.6847244678569979,0.6652544209244207,0.5760914921211563
C0000737,tail,0.7043115028657198,0.6945408395293526,0.8228563854463973
C0000737,both,0.5683951389975486,0.5468238215489581,0.27062199943938303
C0000768,head,0.8455628121398385,0.8131436036692338,0.6855338024666257
C0000768,tail,0.8535151747983096,0.818450274045955,0.8037714133032432
C0000768,both,0.6203355103086182,0.5919512975584795,0.38524860027690755
C0000786,head,0.8209885352742496,0.7991621753202793,0.7447235411544866
C0000786,tail,0.8712715855572999,0.8684205493296737,0.9151850785244848
C0000786,both,0.6267066267066268,0.5975294008349037,0.4272228153415243
C0000833,head,0.8224945235487404,0.7843889667190709,0.8180356433313962
C0000833,tail,0.8713718510405257,0.8368973910792754,0.8536714247220902
C0000833,both,0.6210113179992699,0.5676860835221998,0.1558873206311019
C0001122,head,0.8135244516968465,0.7699416160857808,0.765221016238593
C0001122,tail,0.8573297582506056,0.8302253159296312,0.9101224995366658
C0001122,both,0.6306244653550043,0.6025712201191628,0.49127469731806334
C0001126,head,0.8313797313797314,0.7963444676614768,0.6991008999339106
C0001126,tail,0.8623931623931624,0.8526086085074369,0.7958422118020414
C0001126,both,0.6263736263736264,0.5943471699807262,0.3553731080843209
C0001339,head,0.8285277248792655,0.7796717818324536,0.6638662432768634
C0001339,tail,0.8648109775365418,0.830221429637685,0.7923860373634571
C0001339,both,0.6437334138695705,0.6136996315816077,0.44880755206924094
C0001418,head,0.8160318349833863,0.771509762527669,0.7002872788048511
C0001418,tail,0.8604238249151388,0.8115335977748084,0.7052992746236777
C0001418,both,0.606462848808358,0.5817790075607601,0.3817689354509344
C0001430,head,0.9004454573707655,0.8935440099522285,0.9328616916862325
C0001430,tail,0.908551745571325,0.8993339614462383,0.9578704110999934
C0001430,both,0.7371801512483165,0.6880564068145181,0.5062071871483408
C0001546,head,0.7930384658020175,0.7552820158999213,0.6252701418327877
C0001546,tail,0.910985478328345,0.8975629204687046,0.8340914394523221
C0001546,both,0.6385101429996675,0.6429459436135776,0.4552325636720015
C0001623,head,0.8186444444444444,0.7740130112790031,0.7308487104340141
C0001623,tail,0.8652666666666667,0.8349617654022169,0.7875525976245414
C0001623,both,0.5598,0.5408762513347951,0.31358492072625394
C0001818,head,0.8392479435957697,0.8130705965369233,0.7349131874619665
C0001818,tail,0.8833529181355269,0.8541543897759561,0.8111258510893916
C0001818,both,0.6227967097532314,0.5820867998616032,0.3582427654814945
C0001824,head,0.7952398559194677,0.7439042863371075,0.6177553081615664
C0001824,tail,0.8433482025715036,0.7973047812036327,0.7719203826852774
C0001824,both,0.5958529138140789,0.5685620444390723,0.39619543258667744
C0001948,head,0.8428243754261981,0.8122663682694107,0.7681122944386621
C0001948,tail,0.859016799950406,0.8246563226533753,0.771097765054606
C0001948,both,0.638063356270535,0.6140579591005919,0.553605968681592
C0001969,head,0.864024864024864,0.85077169168224,0.915260946195983
C0001969,tail,0.8477078477078478,0.8171091578143487,0.7633242220961823
C0001969,both,0.6266511266511268,0.6167326947745349,0.5037069009991135
C0002064,head,0.8160493827160493,0.7393065133208785,0.5518485379804714
C0002064,tail,0.8927689594356261,0.8583199721248116,0.8001620029971772
C0002064,both,0.5868606701940036,0.5590324193084037,0.2960249934301681
C0002103,head,0.8791762452107279,0.8668121331214514,0.9316825599000776
C0002103,tail,0.894243295019157,0.8732960780798448,0.9151810273519705
C0002103,both,0.6635536398467433,0.6360290510817562,0.4648981132712404
C0002170,head,0.8018373452358782,0.7649904965769153,0.826692868414294
C0002170,tail,0.8701618377657496,0.8470726981279915,0.9282127756164772
C0002170,both,0.6308083478010129,0.5988911025748898,0.3594598938755758
C0002390,head,0.8365202275600505,0.7802683076148881,0.6507206374736753
C0002390,tail,0.9049462705436158,0.9012997235524083,0.903694534419239
C0002390,both,0.6440423514538559,0.6147558570435319,0.4173033601539059
C0002453,head,0.8871318778480582,0.8834198460633857,0.9638321582377566
C0002453,tail,0.896041624158335,0.8578439544659863,0.813679163234657
C0002453,both,0.646126640821601,0.6072752799453162,0.33055540009974316
C0002622,head,0.817848247160499,0.7749592455636178,0.8043402092927621
C0002622,tail,0.8585213595329642,0.8258048589578623,0.9211268643938378
C0002622,both,0.6152962004399751,0.5852569795749683,0.4196215203143053
C0002726,head,0.8713610730071635,0.821172491913593,0.7046792530341768
C0002726,tail,0.9080932784636488,0.890482030165215,0.843400398784828
C0002726,both,0.677030940405426,0.6345639193545195,0.4164290754887033
C0002736,head,0.9147727272727273,0.9054874325135798,0.8519487891187195
C0002736,tail,0.9277597402597403,0.9222710692532669,0.8923102243958677
C0002736,both,0.8204545454545455,0.8268110571427325,0.7546104135277417
C0002792,head,0.7990265848164558,0.7729409166051172,0.8400208355708854
C0002792,tail,0.850967845738756,0.8031723389532244,0.7098630079483966
C0002792,both,0.6153401074284017,0.5717278560533023,0.3009886281836577
C0002871,head,0.7956247479862342,0.7525301096867647,0.7637879702104078
C0002871,tail,0.8424300046417419,0.7950271748997889,0.6458595094178886
C0002871,both,0.6118602659858778,0.5711884514729668,0.27642664703748104
C0002874,head,0.8154964780731652,0.7577993818411362,0.6106156233880955
C0002874,tail,0.8136029690221919,0.7772758751658086,0.7365680750315459
C0002874,both,0.5793380292357797,0.5674606775414508,0.374006027030559
C0002878,head,0.8532248520710058,0.8235890931250878,0.777179905366031
C0002878,tail,0.8359023668639054,0.8024486772032682,0.8102082240216576
C0002878,both,0.6194526627218935,0.5808704317203451,0.38390343050758235
C0002884,head,0.827374086889658,0.8039148345885485,0.6412752500447005
C0002884,tail,0.8704344482891195,0.8294916172853152,0.649719827405423
C0002884,both,0.6605151864667436,0.6129652559129878,0.388200211247116
C0002940,head,0.8660202890744232,0.8162422493426668,0.7227639155408384
C0002940,tail,0.8999910225334411,0.8750724600730041,0.8927013552930315
C0002940,both,0.6820719992818026,0.6493448995345357,0.5389438991039533
C0002962,head,0.8353394728896174,0.799125308547276,0.6014221513302754
C0002962,tail,0.8620702670059959,0.83573332125817,0.8030177180179402
C0002962,both,0.673352240866152,0.6375006949010962,0.4261824427982617
C0002994,head,0.7933204412169077,0.7472320914245414,0.7359425741447814
C0002994,tail,0.8665125021975197,0.8069299961149727,0.6383856607193268
C0002994,both,0.6212647797296261,0.5825408435067468,0.36736104952590415
C0003044,head,0.923397435897436,0.9116662443253248,0.8511174605576919
C0003044,tail,0.9008012820512821,0.8890186491622304,0.8254399675663382
C0003044,both,0.657051282051282,0.6397970850130896,0.44296249858006254
C0003079,head,0.8368432479374729,0.8087718825946268,0.7804744764221029
C0003079,tail,0.8647416413373861,0.8553564622839818,0.8102049847273851
C0003079,both,0.6178897090751194,0.5958018425890435,0.40478411595506647
C0003123,head,0.8036871798717031,0.7490350410130258,0.4789543861532806
C0003123,tail,0.8510529166742078,0.814572283018565,0.9321966670556905
C0003123,both,0.630961722933403,0.5880202696023774,0.17392181527595277
C0003126,head,0.8335834731173303,0.7995950323407033,0.7749553535512387
C0003126,tail,0.8792266266443012,0.8694524438941544,0.9307237991171252
C0003126,both,0.6288161031164474,0.5950710558650416,0.3284749929201222
C0003467,head,0.8130758929463733,0.7688026992525554,0.7077564110142741
C0003467,tail,0.8588613295051185,0.8247818268205642,0.8984907842913096
C0003467,both,0.6263475468738794,0.5869726192723728,0.29503758984845346
C0003486,head,0.8753440429848127,0.8559246832859279,0.909745192624938
C0003486,tail,0.8882285213005099,0.8615979238217231,0.8700436275917504
C0003486,both,0.6750918361752288,0.6440846225588682,0.4913846094426138
C0003504,head,0.8455195310264016,0.8084940688937214,0.7912035589030166
C0003504,tail,0.8690725919141786,0.8419543461079932,0.8780070125386485
C0003504,both,0.6603308540046937,0.6155431446761002,0.34672927689328226
C0003507,head,0.8581509576955251,0.814484095939255,0.7293319391519851
C0003507,tail,0.8738372882810098,0.8435302995248757,0.7858610599872791
C0003507,both,0.6468931198924692,0.6221248790428469,0.4905374879080772
C0003537,head,0.8168072045331893,0.7478161419961105,0.49915393700586236
C0003537,tail,0.8785719104155424,0.8545711940557335,0.9365702609012447
C0003537,both,0.63041014570966,0.5982278316891781,0.45556843317158524
C0003564,head,0.8569921875,0.8502378647730161,0.8733735028737055
C0003564,tail,0.873671875,0.8325451516975136,0.7583218509677621
C0003564,both,0.6737109374999999,0.6295026384064972,0.4354735171913508
