drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.6271201466515762
CID000004829,drug similarity,mean components,0.5752732797440528
CID000004140,drug similarity,mean components,0.5346249101894206
CID000002909,drug similarity,mean components,0.5389566505227092
CID000003676,drug similarity,mean components,0.4635227880423407
CID000003339,drug similarity,mean components,0.6009996836542424
CID000005656,drug similarity,mean components,0.6217069179661403
CID000000853,drug similarity,mean components,0.4460358096146
CID000119607,drug similarity,mean components,0.5233153711363581
CID000004889,drug similarity,mean components,0.5139280033456721
CID000003154,drug similarity,mean components,0.6017101849576058
CID000005029,drug similarity,mean components,0.6202322103555299
CID000003823,drug similarity,mean components,0.6032890216593874
CID000003937,drug similarity,mean components,0.5236288834812792
CID000003883,drug similarity,mean components,0.5852844870624078
CID000004885,drug similarity,mean components,0.49025924973927126
CID000003961,drug similarity,mean components,0.6108242159721358
CID000060835,drug similarity,mean components,0.4730862723918946
CID000002622,drug similarity,mean components,0.622312804832551
CID000004609,drug similarity,mean components,0.5710219205000853
CID003468412,drug similarity,mean components,0.5790405961476051
CID000060147,drug similarity,mean components,0.4622476982798469
CID000002244,drug similarity,mean components,0.5005497032553623
CID000002806,drug similarity,mean components,0.3446544413488648
CID000003446,drug similarity,mean components,0.4332050087121322
CID000005352,drug similarity,mean components,0.6254284112780374
CID000004112,drug similarity,mean components,0.5792429473975209
CID000004635,drug similarity,mean components,0.4757965863046454
CID000002088,drug similarity,mean components,0.4078829768567638
CID000002311,drug similarity,mean components,0.5011506739880905
CID000000772,drug similarity,mean components,0.31220513786420767
CID000003672,drug similarity,mean components,0.5590363278911046
CID000004583,drug similarity,mean components,0.5936185477167466
CID000003639,drug similarity,mean components,0.6097847132968068
CID000004585,drug similarity,mean components,0.5773419191533481
CID000003899,drug similarity,mean components,0.5433114761890545
CID000004616,drug similarity,mean components,0.5035353204631732
CID000005064,drug similarity,mean components,0.43499661814594526
CID000003929,drug similarity,mean components,0.6093283346360105
CID000051263,drug similarity,mean components,0.6178219598639018
CID000065999,drug similarity,mean components,0.6209742777856107
CID000083786,drug similarity,mean components,0.5117817746341534
CID000002524,drug similarity,mean components,0.5329807563133121
CID000003405,drug similarity,mean components,0.5326773628516244
CID000667490,drug similarity,mean components,0.5690270902387576
CID000003062,drug similarity,mean components,0.43858502054521264
CID000071616,drug similarity,mean components,0.5504691500191364
CID000004091,drug similarity,mean components,0.4510254745125667
CID000005090,drug similarity,mean components,0.5854205356124847
CID000004170,drug similarity,mean components,0.5594151317571499
CID000005095,drug similarity,mean components,0.5491012433698035
CID000005291,drug similarity,mean components,0.5072910186499392
CID000019090,drug similarity,mean components,0.5855935906677895
CID000002802,drug similarity,mean components,0.5821370623134748
CID000004900,drug similarity,mean components,0.6661721697184294
CID000002803,drug similarity,mean components,0.6241566547654027
CID000003365,drug similarity,mean components,0.4980923458215696
CID000000942,drug similarity,mean components,0.5708916838755398
CID000062924,drug similarity,mean components,0.5337150495771391
CID000001065,drug similarity,mean components,0.5671208111109433
CID000005512,drug similarity,mean components,0.4472609257295891
CID000041781,drug similarity,mean components,0.5148955076507403
CID000005039,drug similarity,mean components,0.5421698238935061
CID000004679,drug similarity,mean components,0.7013134249817153
CID000005523,drug similarity,mean components,0.5726809215541544
CID000002520,drug similarity,mean components,0.5448715026941776
CID000005038,drug similarity,mean components,0.5879053067702764
CID000005035,drug similarity,mean components,0.5814732819133562
CID000005426,drug similarity,mean components,0.6224692588715615
CID000002662,drug similarity,mean components,0.6107006395604005
CID000004873,drug similarity,mean components,0.5062280189707841
CID000005556,drug similarity,mean components,0.5887800530344595
CID000006691,drug similarity,mean components,0.5807451033106013
CID000002666,drug similarity,mean components,0.6428009437645231
CID000002749,drug similarity,mean components,0.5043129724194599
CID000004411,drug similarity,mean components,0.5328789474320704
CID000004748,drug similarity,mean components,0.5742528254293042
CID000005533,drug similarity,mean components,0.5814441498830646
CID004475485,drug similarity,mean components,0.4557400172039969
CID000003016,drug similarity,mean components,0.5099896034747242
CID000003379,drug similarity,mean components,0.6064738846160833
CID000005719,drug similarity,mean components,0.5892878605729095
CID000003440,drug similarity,mean components,0.594633391877669
CID000003325,drug similarity,mean components,0.4921120410760196
CID000003403,drug similarity,mean components,0.6192615730116005
CID000002118,drug similarity,mean components,0.5081894635272448
CID000003382,drug similarity,mean components,0.5776914893109996
CID000003463,drug similarity,mean components,0.5545367180406642
CID000004510,drug similarity,mean components,0.6124834522512769
CID000004058,drug similarity,mean components,0.6386520430102683
CID000004171,drug similarity,mean components,0.4993049743633824
CID000005647,drug similarity,mean components,0.47073703742887574
CID000003308,drug similarity,mean components,0.6097555622443844
CID000004173,drug similarity,mean components,0.6199589234990104
CID000000450,drug similarity,mean components,0.4341621064274962
CID000060854,drug similarity,mean components,0.5860481640746066
CID000002895,drug similarity,mean components,0.6388506095630833
CID000005650,drug similarity,mean components,0.5510524761262323
CID000028112,drug similarity,mean components,0.49071782040587064
CID000004927,drug similarity,mean components,0.5548731319708663
CID000003784,drug similarity,mean components,0.54592349095621
CID000005402,drug similarity,mean components,0.5937585363880192
CID000005732,drug similarity,mean components,0.5046960778029969
