epoch,runtime
1,707.3041055202484
2,709.1816682815552
3,708.5925488471985
4,701.1913559436798
5,700.9241876602173
6,703.3859848976135
7,704.5327618122101
8,709.672447681427
9,715.3581268787384
10,704.5702385902405
11,710.7996535301208
12,705.3985259532928
13,716.2836856842041
14,698.6445636749268
15,701.1407959461212
16,692.3234236240387
17,703.4992718696594
18,701.6381289958954
19,698.6913604736328
20,710.2909560203552
21,709.6736967563629
22,698.6118476390839
23,698.4649333953857
24,700.3980715274811
25,706.2984237670898
26,703.1791989803314
27,703.6327729225159
28,690.1775569915771
29,692.4275810718536
30,706.6727938652039
31,707.6643209457397
32,693.6976938247681
33,698.4840340614319
34,701.7198240756989
35,700.3877663612366
36,699.1960282325745
37,701.0472021102905
38,699.3615434169769
39,706.23845911026
40,712.3364543914795
41,703.4468245506287
42,698.5612618923187
43,695.5505599975586
44,698.5910446643829
45,694.9627032279968
46,692.0184996128082
47,711.4536046981812
48,694.720707654953
49,697.7748546600342
50,699.6375527381897
51,702.3497240543365
52,705.7191214561462
53,699.9866909980774
54,694.8180222511292
55,707.4317057132721
