epoch,runtime
1,406.97200298309326
2,410.76052045822144
3,414.10237097740173
4,412.3778908252716
5,417.66225242614746
6,407.91911911964417
7,411.33614134788513
8,407.82372760772705
9,412.37372183799744
10,410.09272837638855
11,405.3068161010742
12,407.5426998138428
13,413.94796895980835
14,417.99746775627136
15,411.82916831970215
16,405.9734466075897
17,409.5538158416748
18,421.55176424980164
19,409.1795163154602
20,414.6687252521515
21,409.5505905151367
22,412.5933976173401
23,408.9045832157135
24,420.09244418144226
25,410.3659942150116
26,419.7656910419464
27,419.3703553676605
28,406.3200557231903
29,413.32028126716614
30,414.66582012176514
31,416.1867370605469
32,410.43387627601624
33,404.8995850086212
34,414.0834023952484
35,401.3920068740845
36,402.36486196517944
37,411.6529037952423
38,413.1375586986542
39,418.6098291873932
40,410.44469594955444
41,395.58151602745056
42,402.56762957572937
43,410.3668370246887
44,415.1619551181793
45,403.11363220214844
46,407.9472930431366
47,408.5519440174103
48,409.70039534568787
49,404.23185777664185
50,411.46760272979736
51,416.93736743927
52,407.97618794441223
53,410.8641884326935
54,413.5173261165619
55,401.52966713905334
