epoch,runtime
1,490.7004759311676
2,504.67624950408936
3,487.9884648323059
4,489.7707004547119
5,482.7136240005493
6,479.2571814060211
7,495.7276699542999
8,487.0141487121582
9,485.57769203186035
10,478.5247356891632
11,487.65500354766846
12,489.88433718681335
13,493.5831961631775
14,472.2350046634674
15,470.13770723342896
16,486.4089729785919
17,474.82981991767883
18,474.72821712493896
19,473.546199798584
20,472.1746325492859
21,470.80316162109375
22,485.48039174079895
23,492.1546685695648
24,497.8236017227173
25,484.97746562957764
26,484.47187209129333
27,482.3488848209381
28,486.89876079559326
29,490.3112530708313
30,481.5627791881561
31,475.0243570804596
32,466.72611236572266
33,475.96720600128174
34,474.40615153312683
35,485.5307538509369
36,471.52317667007446
37,479.48628306388855
38,477.69793581962585
39,470.844952583313
40,478.46901774406433
41,470.26521396636963
42,476.2683701515198
43,463.75268959999084
44,485.26618218421936
45,468.69937896728516
46,465.76253485679626
47,476.3780701160431
48,471.56271719932556
49,470.620769739151
50,471.4346559047699
51,465.7588973045349
52,474.60536074638367
53,471.29081106185913
54,471.8425211906433
55,473.26920795440674
