,side_effect,fake_triple_component,AUROC,AUPRC,AP50
0,C0000731,head,0.5,0.4999999999999999,0.2759122624945266
1,C0000731,tail,0.5,0.5,0.2759122624945266
2,C0000731,both,0.5,0.4999999999999999,0.2759122624945266
3,C0000737,head,0.6699391847214184,0.6563601833196182,0.6504136215880777
4,C0000737,tail,0.6934581198770212,0.6880736444222493,0.6941957797754175
5,C0000737,both,0.5571012860063339,0.5468922577074125,0.3999895666717195
6,C0000768,head,0.7893625028833664,0.7624295787871922,0.752331857851877
7,C0000768,tail,0.8404011217812526,0.8020988973044479,0.7451917458572979
8,C0000768,both,0.5401546698393813,0.5634614003209911,0.4737680206461495
9,C0000786,head,0.7940182874645286,0.7641176431950425,0.7010810678779906
10,C0000786,tail,0.8834286743840366,0.8778660775498052,0.908583187340376
11,C0000786,both,0.6321336876717265,0.576053174844241,0.327293575211406
12,C0000833,head,0.8107793016239336,0.7732209075862678,0.7746596162514393
13,C0000833,tail,0.8645803735459536,0.8346329974192557,0.9055274990142664
14,C0000833,both,0.6175448604354059,0.586137015597091,0.4424364523061099
15,C0001122,head,0.7864331087894367,0.7708288952138164,0.918473766919036
16,C0001122,tail,0.8443423397053315,0.8191040182001055,0.9317880590938222
17,C0001122,both,0.5716201936439352,0.5549018679471458,0.420447415204308
18,C0001126,head,0.8004393571511157,0.7878205514194434,0.6574164904339077
19,C0001126,tail,0.8303850156087409,0.7964290854934092,0.678739413835238
20,C0001126,both,0.5691987513007284,0.5603547448011073,0.3556333064821665
21,C0001339,head,0.8065407204958366,0.7731434574531838,0.7507493247426835
22,C0001339,tail,0.8487408487661302,0.8205493880153694,0.9124745527215492
23,C0001339,both,0.6174311877775974,0.6093498474738148,0.6316854038219588
24,C0001418,head,0.7986895536046212,0.7593099779447323,0.6642518676007844
25,C0001418,tail,0.8442531241957163,0.7892189388855175,0.6336191172544406
26,C0001418,both,0.5834328262175069,0.5629726704602007,0.3870069349516715
27,C0001430,head,0.8731987060092148,0.8654702279505389,0.9173125205972902
28,C0001430,tail,0.8979511812567395,0.8814855961319512,0.8800160909064406
29,C0001430,both,0.6569208901088128,0.6409577775320713,0.5446911538409179
30,C0001546,head,0.8270512286547272,0.8115762058618091,0.7689726512692913
31,C0001546,tail,0.9203456892961266,0.9067942413555106,0.8811751561355099
32,C0001546,both,0.685860058309038,0.6832213637929629,0.5350705019458664
33,C0001623,head,0.8214074886152809,0.7992815118503062,0.8059419336379291
34,C0001623,tail,0.8696976724574128,0.8593470241015406,0.9109105910518998
35,C0001623,both,0.5975712599089222,0.5954605483183832,0.5407354870282792
36,C0001818,head,0.7890903686087991,0.761711460924988,0.6783529629535431
37,C0001818,tail,0.9160969084423304,0.9163095822644678,0.947504287557712
38,C0001818,both,0.6331004756242569,0.6034495903502655,0.4049815933339465
39,C0001824,head,0.7818204646694035,0.7410061707842261,0.6864856843969013
40,C0001824,tail,0.8397403703380208,0.8092841475118825,0.8332780689303001
41,C0001824,both,0.5659282470084723,0.5503245405052339,0.2983222050267036
42,C0001948,head,0.8227488496885964,0.8151780510543316,0.8554341190064018
43,C0001948,tail,0.8613556070851899,0.8233339129117018,0.7692335346308613
44,C0001948,both,0.6290837572387671,0.5999675324351439,0.4201459287017144
45,C0001969,head,0.8590604026845639,0.8470481653247052,0.9029458098352676
46,C0001969,tail,0.8550515742534119,0.8185888173474656,0.7321183394340998
47,C0001969,both,0.6317733435430837,0.6225939528970271,0.4868468347113787
48,C0002064,head,0.8226446280991736,0.7697360225679559,0.6410975738026089
49,C0002064,tail,0.914793388429752,0.9135304322427584,0.9416218108006208
50,C0002064,both,0.5996694214876034,0.5891996271553159,0.4097143349353693
51,C0002103,head,0.856858306926211,0.8307871833917726,0.8240603382334791
52,C0002103,tail,0.8995427795382526,0.8834285915758647,0.8989389277720974
53,C0002103,both,0.6461339972838389,0.6384255379052879,0.607481243366091
54,C0002170,head,0.7775586240201254,0.741099423696109,0.7921311245731687
55,C0002170,tail,0.868401288156151,0.8443025159356035,0.9287783914522544
56,C0002170,both,0.6192225298173896,0.6056564521876229,0.6946722449640216
57,C0002390,head,0.8096030245746692,0.7481055741257253,0.6085416350161471
58,C0002390,tail,0.873875236294896,0.8609857077882298,0.8563596554094082
59,C0002390,both,0.6421928166351607,0.6285956004203886,0.4555242898542271
60,C0002453,head,0.8750645661157025,0.8682434721582724,0.9123958481792742
61,C0002453,tail,0.8968556301652892,0.8689582362290809,0.8322568687716135
62,C0002453,both,0.6795906508264462,0.6694998890217678,0.6194760164658834
63,C0002622,head,0.797643227201851,0.7625197644338362,0.7639352347815145
64,C0002622,tail,0.8509524168804385,0.8135174651193104,0.7847899586867311
65,C0002622,both,0.6063155776872391,0.5740698568886549,0.2541565429328264
66,C0002726,head,0.8439625850340137,0.8394117084205315,0.7748955767443222
67,C0002726,tail,0.9196428571428572,0.8958375500629804,0.8092518265920888
68,C0002726,both,0.6235827664399093,0.6378509287903681,0.462097802571098
69,C0002736,head,0.9140625,0.8798638462979715,0.7828614102305255
70,C0002736,tail,0.90234375,0.8966458349870653,0.8490403854573372
71,C0002736,both,0.7259375,0.7396550843770652,0.6832196106910257
72,C0002792,head,0.7800804366561334,0.7523132448477443,0.7889026372150723
73,C0002792,tail,0.8507469118069519,0.8131939038324976,0.7557858882701081
74,C0002792,both,0.5927463372594083,0.5724435304375175,0.4454312636171822
75,C0002871,head,0.7719750429071686,0.7342813770951062,0.7436380043499792
76,C0002871,tail,0.826818841075357,0.7838794152487456,0.7641823081503931
77,C0002871,both,0.5775795600543411,0.5539396444794599,0.3925072234598034
78,C0002874,head,0.8169887769371437,0.7829451675448073,0.680904090491677
79,C0002874,tail,0.8403313134210622,0.8044404495891371,0.7407365207757541
80,C0002874,both,0.6428340922944529,0.619819946660193,0.4311833872789479
81,C0002878,head,0.8273289591970912,0.795223772537949,0.756352188880633
82,C0002878,tail,0.8386399924861463,0.8079623469485373,0.7503425232639696
83,C0002878,both,0.6066497604959143,0.5959287288987669,0.4674271133187828
84,C0002884,head,0.7916186082276048,0.7871913748377727,0.6112808297240037
85,C0002884,tail,0.8788927335640139,0.8180365915672763,0.6811138334400867
86,C0002884,both,0.6562860438292965,0.6033830133565877,0.3777427790278312
87,C0002940,head,0.8575987637731792,0.8176794927202478,0.7111608795882006
88,C0002940,tail,0.9068042864821284,0.8713021506693259,0.8003232144424518
89,C0002940,both,0.6536633297500671,0.647348117064654,0.5831083837546535
90,C0002962,head,0.8104656785816888,0.7767961356027978,0.7673281374343233
91,C0002962,tail,0.8529087914480928,0.8289080761318899,0.9723800930423198
92,C0002962,both,0.6336685338521512,0.6132722272168682,0.5927573961160197
93,C0002994,head,0.7846955043043894,0.7445900563796803,0.696668217204277
94,C0002994,tail,0.8473929216707409,0.7922632136580956,0.6392513165360104
95,C0002994,both,0.5892060792857903,0.558936812427772,0.3018890265789252
96,C0003044,head,0.9342429960807084,0.9255483452323184,0.8943742064170919
97,C0003044,tail,0.9217593264624764,0.9153014162067882,0.914321373755624
98,C0003044,both,0.7179561619973872,0.7095602195227415,0.6018796448349525
99,C0003079,head,0.7948000000000001,0.7912690807091518,0.7313449968596558
100,C0003079,tail,0.8765,0.8484610429003518,0.7702794355650906
101,C0003079,both,0.5593000000000001,0.5707973346303736,0.3655837794137453
102,C0003123,head,0.7822285941465433,0.7375478496610361,0.685390692401166
103,C0003123,tail,0.8390074018402941,0.8022280556783469,0.897389254712372
