side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000737,head,0.6863393705028555,0.6784179754501978,0.770560831612334
C0000737,tail,0.7013757556097115,0.6919056135296353,0.6934223091421307
C0000737,both,0.5585742736340669,0.543634191997898,0.3103843946564049
C0000768,head,0.8510847527589263,0.8213332858525151,0.8264727971152149
C0000768,tail,0.8570700142043731,0.8153094105954898,0.7757297050454547
C0000768,both,0.6170161104298948,0.578486175552782,0.3348588853336792
C0000786,head,0.8128012251700373,0.7928475792477325,0.7549220659739896
C0000786,tail,0.8723931354443494,0.8634827296140406,0.8825171595630376
C0000786,both,0.6400612585018692,0.608886534407153,0.377879542782965
C0000833,head,0.8329476120345045,0.8111742912950886,0.9326701135769632
C0000833,tail,0.8679314854861064,0.8322680876223119,0.8566509169472961
C0000833,both,0.5790569602269646,0.5511077374423349,0.340478684967194
C0001122,head,0.8228699099989392,0.7916168888848035,0.8352975061797807
C0001122,tail,0.8530577937588703,0.8192544354913563,0.8567184357045801
C0001122,both,0.5870075150818577,0.5587793409361745,0.4657310004960718
C0001126,head,0.8228696959186033,0.7932585271471627,0.6527213026035897
C0001126,tail,0.8567464446756851,0.8323707201989412,0.7898873130428993
C0001126,both,0.5897791652214128,0.5543337316421582,0.3023681873516557
C0001339,head,0.8499982702138815,0.8225753506812241,0.8701017941692715
C0001339,tail,0.8539022644230897,0.8142901749349727,0.7863404707594066
C0001339,both,0.6383123674385062,0.6101505964948499,0.3891262289308201
C0001418,head,0.8432879836426549,0.8130280435501117,0.9006363538054303
C0001418,tail,0.8590501587120021,0.8039374803827692,0.6665625954922514
C0001418,both,0.5942441877091138,0.5715411142518135,0.3440820034612931
C0001430,head,0.9046171943927066,0.8907221061700397,0.9261357231972918
C0001430,tail,0.8961131261641017,0.8661449747288685,0.8647823124482867
C0001430,both,0.6511861582197823,0.6099152516668334,0.4024224088326815
C0001546,head,0.8566222407330278,0.8358454948829227,0.7838925966260268
C0001546,tail,0.916597251145356,0.8985486956901038,0.8650286300388187
C0001546,both,0.6746147438567265,0.646881498455198,0.4953871942643979
C0001623,head,0.8366398212177432,0.7995737554583326,0.7462528140083581
C0001623,tail,0.8635204081632654,0.8164591362224684,0.7409824077069592
C0001623,both,0.5575455388767078,0.5438052900971384,0.3465954986197368
C0001818,head,0.8511444708680143,0.813945880843066,0.786193625991915
C0001818,tail,0.9235285374554104,0.9265629983294436,0.9562548318618228
C0001818,both,0.6637931034482758,0.6951697840434765,0.6736325449101649
C0001824,head,0.8235271639444494,0.7858544068326945,0.7666014281106728
C0001824,tail,0.843599877718578,0.8076129807538783,0.86562885611886
C0001824,both,0.6030002620316185,0.5709640245298238,0.3657960495967244
C0001948,head,0.8634316308319876,0.8384349305145639,0.8663898947551222
C0001948,tail,0.872706964998968,0.8397343316898945,0.8303358061764413
C0001948,both,0.6626036494312181,0.6306614716227346,0.50912351581357
C0001969,head,0.8654565109679744,0.8423996462849287,0.8199135650469718
C0001969,tail,0.8617629836493852,0.8270822238249103,0.7478943091839089
C0001969,both,0.5562812485924058,0.5466482578777487,0.3453827748435628
C0002064,head,0.8425619834710744,0.7766865302480758,0.6537884757733672
C0002064,tail,0.8822314049586777,0.8496790258052455,0.8177971233469598
C0002064,both,0.5933057851239668,0.5707330481620232,0.3578634439456576
C0002103,head,0.8847170665459484,0.8417402466608493,0.7563368758908395
C0002103,tail,0.9014938886373924,0.8770532850901316,0.885190064604087
C0002103,both,0.6482842915346311,0.6120319200616259,0.3936956096644381
C0002170,head,0.8180282900204399,0.7802735164717196,0.7990786393066943
C0002170,tail,0.8713612677163586,0.841269341684651,0.9120488300688788
C0002170,both,0.5955728757215696,0.5732685968010623,0.3443167673633129
C0002390,head,0.8238941398865784,0.7860774922670304,0.6736474359780006
C0002390,tail,0.9061625708884689,0.9007941272190656,0.9154022767433132
C0002390,both,0.6679017013232514,0.6172603122211644,0.4066415703027579
C0002453,head,0.8943698347107437,0.8801556378192614,0.9250484351340628
C0002453,tail,0.9184529958677686,0.8769157005844808,0.8142541752441792
C0002453,both,0.6933432334710744,0.6803486734948391,0.5925715215911468
C0002622,head,0.8399627785322671,0.8021642462234975,0.8900840373999658
C0002622,tail,0.8587525778381369,0.8159815208949954,0.7340978635314697
C0002622,both,0.6015391579900408,0.5749125774757738,0.3159627799700719
C0002726,head,0.876984126984127,0.8785478549131519,0.8318967618379054
C0002726,tail,0.9126984126984128,0.8894792782268004,0.821907667343895
C0002726,both,0.6615646258503401,0.6167976095837865,0.4175434313445242
C0002736,head,0.89328125,0.8720563266683203,0.8071331364315326
C0002736,tail,0.8946875,0.8331966676013474,0.7237526166134822
C0002736,both,0.69125,0.681860460597677,0.5311133318650229
C0002792,head,0.812668773340994,0.7865076168946408,0.8880923472255171
C0002792,tail,0.8452657282390117,0.794785413101248,0.6734167254437896
C0002792,both,0.5891467968974433,0.558860365657389,0.2961717090781229
C0002871,head,0.8058350733564887,0.7679785998432267,0.9211217222448396
