epoch,runtime
1,1653.859040260315
2,1646.2506394386292
3,1638.8057625293732
4,1629.0005321502686
5,1628.089401960373
6,1624.7504591941833
7,1636.5507476329803
8,1642.7173306941986
9,1663.6925523281097
10,1650.1088228225708
11,1642.6140785217285
12,1637.4665863513947
13,1670.0124316215515
14,1648.2597205638885
15,1646.7448227405548
16,1660.4896512031555
17,1647.960660457611
18,1652.664222240448
19,1672.989533662796
20,1654.8365876674652
21,1655.6087291240692
22,1643.431304693222
23,1643.4609942436218
24,1644.363822221756
25,1654.7366228103638
26,1661.890189409256
27,1653.3716065883636
28,1651.7969303131104
29,1647.6543006896973
30,1655.8728971481323
