drug,neighbourhood_method,vector_method,cosine_to_actual
CID000003954,drug similarity,mean components,0.46662592113211154
CID000004829,drug similarity,mean components,0.4937855058134091
CID000004140,drug similarity,mean components,0.6530613168149518
CID000002909,drug similarity,mean components,0.3620480274588824
CID000003676,drug similarity,mean components,0.45460965232883077
CID000003339,drug similarity,mean components,0.5314117559285514
CID000005656,drug similarity,mean components,0.4991175992624186
CID000000853,drug similarity,mean components,0.5243926251355794
CID000119607,drug similarity,mean components,0.47669348673793954
CID000004889,drug similarity,mean components,0.48950630378656457
CID000003154,drug similarity,mean components,0.6056568526806151
CID000005029,drug similarity,mean components,0.5108908797763251
CID000003823,drug similarity,mean components,0.592742291866579
CID000003937,drug similarity,mean components,0.42812235451267555
CID000003883,drug similarity,mean components,0.5084500821986832
CID000004885,drug similarity,mean components,0.5136577280261512
CID000003961,drug similarity,mean components,0.5047803472148706
CID000060835,drug similarity,mean components,0.5802155253710308
CID000002622,drug similarity,mean components,0.5802343822814382
CID000004609,drug similarity,mean components,0.53676153285085
CID003468412,drug similarity,mean components,0.4643721338120591
CID000060147,drug similarity,mean components,0.4960652067684368
CID000002244,drug similarity,mean components,0.3260877985468348
CID000002806,drug similarity,mean components,0.39645857119621053
CID000003446,drug similarity,mean components,0.3960881526835982
CID000005352,drug similarity,mean components,0.5417757538907323
CID000004112,drug similarity,mean components,0.433272877807374
CID000004635,drug similarity,mean components,0.44274233784197237
CID000002088,drug similarity,mean components,0.37611818068605896
CID000002311,drug similarity,mean components,0.5571767285426519
CID000000772,drug similarity,mean components,0.3405357810803824
CID000003672,drug similarity,mean components,0.3926377862611059
CID000004583,drug similarity,mean components,0.49567141806239734
CID000003639,drug similarity,mean components,0.5039719708766479
CID000004585,drug similarity,mean components,0.5789421355798234
CID000003899,drug similarity,mean components,0.46444960087723475
CID000004616,drug similarity,mean components,0.4891701960682523
CID000005064,drug similarity,mean components,0.4107604099226071
CID000003929,drug similarity,mean components,0.4659206173431134
CID000051263,drug similarity,mean components,0.6348039124073837
CID000065999,drug similarity,mean components,0.6421409237594827
CID000083786,drug similarity,mean components,0.38201437493501933
CID000002524,drug similarity,mean components,0.4796178427166884
CID000003405,drug similarity,mean components,0.4215122648399672
CID000667490,drug similarity,mean components,0.5338564858736987
CID000003062,drug similarity,mean components,0.301549513315738
CID000071616,drug similarity,mean components,0.5509467820757837
CID000004091,drug similarity,mean components,0.28392594858839715
CID000005090,drug similarity,mean components,0.49788388009295526
CID000004170,drug similarity,mean components,0.5948278126806044
CID000005095,drug similarity,mean components,0.5773871382312709
CID000005291,drug similarity,mean components,0.5504598228089118
CID000019090,drug similarity,mean components,0.5061743813090229
CID000002802,drug similarity,mean components,0.4404173170662715
CID000004900,drug similarity,mean components,0.4655245924140651
CID000002803,drug similarity,mean components,0.4413630559318922
CID000003365,drug similarity,mean components,0.3922875495699967
CID000000942,drug similarity,mean components,0.5391584717802979
CID000062924,drug similarity,mean components,0.5093380153005481
CID000001065,drug similarity,mean components,0.49370003068717705
CID000005512,drug similarity,mean components,0.5109424249712996
CID000041781,drug similarity,mean components,0.48084886215820877
CID000005039,drug similarity,mean components,0.23977499058863283
CID000004679,drug similarity,mean components,0.46528682973464697
CID000005523,drug similarity,mean components,0.5819479295396146
CID000002520,drug similarity,mean components,0.3969986331407813
CID000005038,drug similarity,mean components,0.49748366324473337
CID000005035,drug similarity,mean components,0.4898068103904305
CID000005426,drug similarity,mean components,0.5414766077040608
CID000002662,drug similarity,mean components,0.3787488581429842
CID000004873,drug similarity,mean components,0.45075599100466246
CID000005556,drug similarity,mean components,0.5369365042223677
CID000006691,drug similarity,mean components,0.3883985328722618
CID000002666,drug similarity,mean components,0.5141265426695905
CID000002749,drug similarity,mean components,0.5081709080375938
CID000004411,drug similarity,mean components,0.5870928879181766
CID000004748,drug similarity,mean components,0.6688803160382911
CID000005533,drug similarity,mean components,0.5686988616018673
CID004475485,drug similarity,mean components,0.3994094107602202
CID000003016,drug similarity,mean components,0.4156803197681318
CID000003379,drug similarity,mean components,0.49808376848585
CID000005719,drug similarity,mean components,0.5675061484596912
CID000003440,drug similarity,mean components,0.5096333308883112
CID000003325,drug similarity,mean components,0.39687559936473393
CID000003403,drug similarity,mean components,0.5501243778260939
CID000002118,drug similarity,mean components,0.4102535436806054
CID000003382,drug similarity,mean components,0.5929275001846305
CID000003463,drug similarity,mean components,0.43653174009626405
CID000004510,drug similarity,mean components,0.44117343070214654
CID000004058,drug similarity,mean components,0.5060419231594967
CID000004171,drug similarity,mean components,0.3913455987401413
CID000005647,drug similarity,mean components,0.49765267055652274
CID000003308,drug similarity,mean components,0.6065727101857621
CID000004173,drug similarity,mean components,0.39521274159309394
CID000000450,drug similarity,mean components,0.4473741088179036
CID000060854,drug similarity,mean components,0.6307365506142707
CID000002895,drug similarity,mean components,0.5924235924123904
CID000005650,drug similarity,mean components,0.46272969286630217
CID000028112,drug similarity,mean components,0.3910442761112076
CID000004927,drug similarity,mean components,0.4450932419904542
CID000003784,drug similarity,mean components,0.5706081217314328
CID000005402,drug similarity,mean components,0.5916797141246976
CID000005732,drug similarity,mean components,0.36929102722973606
CID000003958,drug similarity,mean components,0.5411096851035764
CID000005487,drug similarity,mean components,0.6035062423722286
CID000002022,drug similarity,mean components,0.3542028915503378
CID000003345,drug similarity,mean components,0.41682188090844874
CID000003878,drug similarity,mean components,0.5723949537075201
CID000005358,drug similarity,mean components,0.6143628406788928
CID000002656,drug similarity,mean components,0.5732564598224194
CID000005391,drug similarity,mean components,0.4437468339719397
CID000004946,drug similarity,mean components,0.46804119858724236
CID000060865,drug similarity,mean components,0.5389346265513566
CID000001302,drug similarity,mean components,0.3780651624092102
CID000002678,drug similarity,mean components,0.5040226922164129
CID000004634,drug similarity,mean components,0.4935167435096399
CID000125889,drug similarity,mean components,0.28009266341057826
CID000002771,drug similarity,mean components,0.5855257995267642
CID000003640,drug similarity,mean components,0.4599074937943489
CID000000444,drug similarity,mean components,0.42362380914330733
CID000024011,drug similarity,mean components,0.47867032676856613
CID000002171,drug similarity,mean components,0.4702684537341597
CID000054808,drug similarity,mean components,0.5359841085629958
CID000005040,drug similarity,mean components,0.5490717897658991
CID000005077,drug similarity,mean components,0.5041818012864128
CID000002083,drug similarity,mean components,0.39410819458769963
CID000002375,drug similarity,mean components,0.5550787915395206
CID006398525,drug similarity,mean components,0.5327452574316739
CID000002801,drug similarity,mean components,0.6433562862268679
CID005311297,drug similarity,mean components,0.4004591502648238
CID000005645,drug similarity,mean components,0.48392178152710597
CID000060831,drug similarity,mean components,0.42065645406151697
CID000002609,drug similarity,mean components,0.654642384300636
CID000124087,drug similarity,mean components,0.37054308521803314
CID000003043,drug similarity,mean components,0.5633750449745
CID000148192,drug similarity,mean components,0.7221551980155937
CID000001690,drug similarity,mean components,0.5328616062337085
CID000004053,drug similarity,mean components,0.5810790617302347
CID000003367,drug similarity,mean components,0.5058860164249771
CID000002550,drug similarity,mean components,0.4790732402411717
CID000004259,drug similarity,mean components,0.6122731276753812
CID000003821,drug similarity,mean components,0.5366025275624381
CID000003488,drug similarity,mean components,0.5524368019937621
CID000005372,drug similarity,mean components,0.4258452800196695
CID000003780,drug similarity,mean components,0.5725232487558396
CID000027661,drug similarity,mean components,0.5962306133330157
CID000003032,drug similarity,mean components,0.5875674342601038
CID000004943,drug similarity,mean components,0.4396284328714546
CID000163742,drug similarity,mean components,0.5313485092435631
CID000123620,drug similarity,mean components,0.5440217551977256
CID000005002,drug similarity,mean components,0.6185912724140138
CID000004856,drug similarity,mean components,0.5690531127558242
CID000002249,drug similarity,mean components,0.48432935441065683
CID000003419,drug similarity,mean components,0.6225290017930325
CID000002141,drug similarity,mean components,0.5904441243215596
CID005311039,drug similarity,mean components,0.6049632664294801
CID000002812,drug similarity,mean components,0.41319719795304866
CID000005152,drug similarity,mean components,0.47601240643952636
CID000004740,drug similarity,mean components,0.5576276731801921
CID000002786,drug similarity,mean components,0.5232946732467738
CID000002092,drug similarity,mean components,0.5460835439707915
CID000003890,drug similarity,mean components,0.5424187510555365
CID000003003,drug similarity,mean components,0.2769140303393871
CID000003385,drug similarity,mean components,0.5315262414567422
CID000034312,drug similarity,mean components,0.5003074941289862
CID000005203,drug similarity,mean components,0.3898813501750178
CID000002477,drug similarity,mean components,0.5063113918026211
CID000032797,drug similarity,mean components,0.5752599803661648
CID000000143,drug similarity,mean components,0.5060765387306256
CID000004595,drug similarity,mean components,0.2733239907856837
CID000003957,drug similarity,mean components,0.5418715429109313
CID000004054,drug similarity,mean components,0.5255736188804332
CID000004543,drug similarity,mean components,0.5408523483099366
CID000004599,drug similarity,mean components,0.4498774427644734
CID000003042,drug similarity,mean components,0.4619195403784099
CID000003516,drug similarity,mean components,0.4773368666843403
CID000003962,drug similarity,mean components,0.5749609272803807
