epoch,runtime
1,519.6207451820374
2,514.4282801151276
3,520.8002038002014
4,528.4593002796173
5,517.7567594051361
6,513.8787746429443
7,524.3072817325592
8,510.08243918418884
9,527.291565656662
10,517.5506117343903
11,524.9521896839142
12,525.9948513507843
13,518.8201909065247
14,524.4880483150482
15,507.40741181373596
16,523.3082280158997
17,517.9915602207184
18,527.3950614929199
19,509.2146966457367
20,520.8576140403748
21,519.2894716262817
22,526.4473679065704
23,518.480504989624
24,518.9255447387695
25,517.1508576869965
26,514.7837567329407
27,524.1704885959625
28,520.1209535598755
29,518.6775827407837
30,510.98059701919556
31,521.269593000412
32,530.1124694347382
33,514.6795833110809
34,518.2277057170868
35,527.6519999504089
36,517.2727952003479
37,522.9888670444489
38,531.9220271110535
39,516.3122415542603
40,516.1797060966492
41,513.0743827819824
42,520.6235010623932
43,522.0469374656677
44,514.2321333885193
45,524.1261758804321
46,510.68214774131775
47,510.5493769645691
48,519.0183093547821
49,522.0898594856262
50,521.9498925209045
