epoch,runtime
1,721.4787151813507
2,708.9441330432892
3,706.6626617908478
4,703.2828633785248
5,713.7823603153229
6,707.9533922672272
7,715.4114010334015
8,717.423467874527
9,710.426510810852
10,703.5157961845398
11,715.1708393096924
12,714.7815749645233
13,714.262770652771
14,709.0108878612518
15,712.6688151359558
16,714.2950496673584
17,705.1141119003296
18,700.1208622455597
19,708.3282525539398
20,713.7440485954285
21,715.4486832618713
22,719.8947374820709
23,714.3284471035004
24,706.9400613307953
25,711.3201484680176
26,700.1107039451599
27,710.120617389679
28,711.326822757721
29,699.1420664787292
30,725.8789222240448
31,718.6520133018494
32,704.0000967979431
33,720.550754070282
34,708.174152135849
35,709.4317955970764
36,710.8136599063873
37,717.1063628196716
38,716.1919677257538
39,717.0139651298523
40,701.0792260169983
41,710.8370931148529
42,716.2030627727509
43,720.8767943382263
44,705.9273405075073
45,711.6330671310425
46,713.6889526844025
47,707.212553024292
48,703.8862769603729
49,710.2781782150269
50,715.7241449356079
51,716.6296591758728
52,710.6927738189697
53,712.3887202739716
54,715.0067987442017
55,716.8944430351257
56,716.0544533729553
57,713.1570637226105
58,725.7615509033203
59,717.8487432003021
60,710.6794641017914
61,706.3614871501923
62,716.5478177070618
63,704.5320174694061
64,716.1443026065826
65,722.7081916332245
66,711.6053910255432
67,717.0813624858856
68,707.2054440975189
69,720.4659991264343
70,721.4004144668579
71,722.8896913528442
72,713.8363702297211
73,707.3066408634186
74,705.6674590110779
75,711.3077902793884
76,706.7000074386597
77,707.4200098514557
78,708.3165276050568
79,710.5986874103546
80,722.9762208461761
81,712.2700970172882
82,714.5940470695496
83,718.706399679184
84,697.337420463562
85,713.6047358512878
86,711.1359040737152
87,711.6881682872772
88,717.0963032245636
89,710.0674948692322
90,708.8526659011841
91,717.80557513237
92,717.4537255764008
93,702.7965197563171
94,717.6430585384369
95,709.8303470611572
96,720.1593089103699
97,713.8838584423065
98,712.227550983429
99,720.9820613861084
100,706.854542016983
101,707.3795382976532
102,706.3189234733582
103,713.9439811706543
104,715.1439754962921
105,715.810907125473
106,709.1821200847626
107,709.0799384117126
108,716.5168488025665
109,716.3525393009186
110,712.3341996669769
111,710.567565202713
112,702.6192591190338
113,716.0411658287048
114,717.481365442276
115,710.2097728252411
116,707.7768952846527
117,716.3870241641998
118,700.7401514053345
119,717.3294825553894
120,716.7974455356598
121,713.3310716152191
122,717.7016525268555
123,713.3709695339203
124,702.3903741836548
125,703.6990807056427
126,705.0076780319214
127,713.1426784992218
128,723.4095015525818
129,723.2718675136566
130,704.6674342155457
131,727.3367209434509
132,708.4681210517883
133,714.1165919303894
134,708.4776365756989
135,720.1993670463562
136,713.0427138805389
137,716.4665594100952
138,710.4998049736023
139,715.5878486633301
140,714.6446392536163
141,702.6372377872467
142,715.2683084011078
143,709.2762072086334
144,711.1370031833649
145,722.3042595386505
146,711.1623148918152
147,707.7085998058319
148,704.9110748767853
149,712.3684225082397
150,711.9703271389008
151,715.0816724300385
152,713.0328893661499
153,706.8021833896637
154,703.1558220386505
155,724.3620352745056
156,715.6273365020752
157,709.6055505275726
158,710.1992738246918
159,715.9312810897827
160,714.8448622226715
161,720.7640817165375
162,714.9810364246368
