side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000731,head,0.5,0.49999999999999994,0.27591226249452666
C0000731,tail,0.5,0.49999999999999994,0.27591226249452666
C0000731,both,0.5,0.49999999999999994,0.27591226249452666
C0000737,head,0.6769239864647445,0.6680946883278971,0.8212099177088384
C0000737,tail,0.6967973208728586,0.6951533994015904,0.7610405201117897
C0000737,both,0.5466939477704591,0.5354113604226782,0.33615067502716506
C0000768,head,0.8300938459857471,0.8049259143922728,0.8142988173339718
C0000768,tail,0.8377059330573395,0.8160361114386685,0.8301488008668378
C0000768,both,0.602993844771698,0.5857186928498626,0.42684232455496146
C0000786,head,0.7989730192333678,0.7957212837080794,0.8170783838875585
C0000786,tail,0.8701409846403315,0.8653869532728492,0.8756580386802516
C0000786,both,0.6060087383451196,0.6174287202384063,0.5095711786511439
C0000833,head,0.8109343854451122,0.7909397936307765,0.8208252619587545
C0000833,tail,0.8511802637943263,0.81998811601928,0.8678648107609963
C0000833,both,0.5550937985992569,0.5374579634458811,0.3021812799421654
C0001122,head,0.7919717388881653,0.7592729632004758,0.6716752299530487
C0001122,tail,0.8312752007669492,0.7955725048720081,0.7468899504251884
C0001122,both,0.5300757684597506,0.52374393541796,0.3418897842298973
C0001126,head,0.780899525956758,0.7258725603442333,0.5622685118860812
C0001126,tail,0.8468030986241185,0.8280235979061839,0.7394074234789954
C0001126,both,0.5959070412764482,0.5806869040029572,0.3607643988705113
C0001339,head,0.832043090302819,0.81020587819393,0.9436595633015312
C0001339,tail,0.8365032772793926,0.8017920866438502,0.8385615253747066
C0001339,both,0.6273934252160238,0.6224186087434441,0.6327931753833851
C0001418,head,0.818905673596614,0.7972950135807328,0.8596398276004855
C0001418,tail,0.8440779690583087,0.7902757773115937,0.7213076747377489
C0001418,both,0.5644249192141612,0.5494955695433033,0.40177481755979644
C0001430,head,0.851705715125968,0.8386761996641067,0.8494991676924183
C0001430,tail,0.8735663170277425,0.8565548033818289,0.8985079703852579
C0001430,both,0.570679345162239,0.5719473787006841,0.4136575461017456
C0001546,head,0.7986255726780509,0.8015798317937213,0.7551345826136476
C0001546,tail,0.9085797584339859,0.9013971365529393,0.9013128626731369
C0001546,both,0.6339025406080799,0.6234131550389348,0.4533960857380117
C0001623,head,0.8144817844493168,0.7844653842892485,0.7816201529781297
C0001623,tail,0.8463168325181313,0.8305741444549378,0.8766815602961995
C0001623,both,0.5189112835216732,0.5198271626356957,0.28613287516318914
C0001818,head,0.8087841854934601,0.7839605386684378,0.8008049235170458
C0001818,tail,0.9074762187871582,0.9105305561358644,0.9511939604074477
C0001818,both,0.6640160523186683,0.6568081561576763,0.5605183163252017
C0001824,head,0.7916575683465805,0.754768715289126,0.7050853432037246
C0001824,tail,0.8214309109965936,0.784616678482768,0.817751443553264
C0001824,both,0.5393757096689668,0.552535656031075,0.46065399044156735
C0001948,head,0.8434362442180918,0.8235293562118425,0.8666924448690035
C0001948,tail,0.8506962570870109,0.8319761201090745,0.8698038426552658
C0001948,both,0.6308926902111232,0.6095730695429441,0.4813294349296474
C0001969,head,0.8579343272825548,0.8388388822184734,0.8402008943916551
C0001969,tail,0.8221251294986713,0.779041970771621,0.6962923594384627
C0001969,both,0.5251565244808792,0.5123595581921232,0.24401915336366145
C0002064,head,0.8450413223140496,0.794983902006664,0.6941235422850283
C0002064,tail,0.882809917355372,0.8549389490709794,0.7640429628429645
C0002064,both,0.6186776859504133,0.5778939074851936,0.35909097536968604
C0002103,head,0.8681530104119511,0.8493405439581473,0.9791918367346938
C0002103,tail,0.874101403349932,0.8622952375457198,0.9527077791522252
C0002103,both,0.5835491172476234,0.5504980928065469,0.18612349750523713
C0002170,head,0.7922019945643628,0.7488310812731243,0.6538580812278119
C0002170,tail,0.8519210035713483,0.8286834875985839,0.8990606208937906
C0002170,both,0.5707166281080838,0.5552354402737023,0.35579352932322544
C0002390,head,0.8502079395085066,0.8282949486790454,0.7561613470962026
C0002390,tail,0.8964083175803402,0.894723173085395,0.9150035385920112
C0002390,both,0.6316068052930057,0.6133282710483461,0.41262586975705845
C0002453,head,0.8765818698347108,0.8753814591826686,0.9574158656454479
C0002453,tail,0.8712551652892562,0.8179637420438498,0.6842712578434161
C0002453,both,0.6468233471074379,0.6293806746561503,0.5018099362216906
C0002622,head,0.8062003923343897,0.7758930115853723,0.8313166414139052
C0002622,tail,0.8424596348272221,0.8061865332766394,0.8068113492811555
C0002622,both,0.5732759921533122,0.5640637611621676,0.41288387547202277
C0002726,head,0.8453798185941043,0.8300594427129031,0.7576616952736953
C0002726,tail,0.9170918367346939,0.8978065778028486,0.8467597815085222
C0002726,both,0.6172052154195011,0.5760248961065868,0.31480319032889303
C0002736,head,0.89328125,0.8683104570305548,0.7772991738421954
C0002736,tail,0.8815625,0.837203612107066,0.7433752728432048
C0002736,both,0.6537499999999999,0.675017013229508,0.5356879076993567
C0002792,head,0.7969836253950014,0.7807009267966225,0.8352742276583411
C0002792,tail,0.8360959494398161,0.7909498899121018,0.720973564217645
C0002792,both,0.5489284688307958,0.5451640907640347,0.42791044330163286
C0002871,head,0.7843693581751023,0.7539137077885045,0.8237057100685342
C0002871,tail,0.8284023044106829,0.7855692155413513,0.7297135651068409
