side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000737,head,0.6874220774928494,0.669813465565619,0.6987492848659764
C0000737,tail,0.7055084981481848,0.6965856255605437,0.720964114863646
C0000737,both,0.5748846883241515,0.5494127856968012,0.2790443600980453
C0000768,head,0.847527589262951,0.804111183506352,0.7197549434653968
C0000768,tail,0.8637472835654191,0.8226875009834831,0.7490346683279199
C0000768,both,0.6403015697653243,0.5944111657016824,0.4252173956292598
C0000786,head,0.8167199675690284,0.80361654424737,0.8070827178150917
C0000786,tail,0.8674384036755102,0.8606906890015948,0.899770870574822
C0000786,both,0.6319084725913247,0.5911698877399325,0.4005463485568887
C0000833,head,0.8323836708665824,0.792296991169533,0.8661645811408912
C0000833,tail,0.8792753789793099,0.8441925141522328,0.8945099003393618
C0000833,both,0.6332733965092042,0.5781438293893852,0.2114865224930243
C0001122,head,0.8243361364396208,0.780534898125816,0.7437423247767864
C0001122,tail,0.8631307156984246,0.8258573706634367,0.8410173991224223
C0001122,both,0.6408094321863558,0.6063065738764573,0.4626949442138575
C0001126,head,0.8425251474158862,0.8355885251008647,0.7732401073260269
C0001126,tail,0.8833391143484796,0.8701022892186355,0.868200757277299
C0001126,both,0.6372991097236674,0.5924406313812027,0.3495322106031539
C0001339,head,0.8443139269072223,0.8171461455534419,0.8760049769504878
C0001339,tail,0.8722353360708308,0.8405449785406389,0.8356496475638121
C0001339,both,0.6690094180201135,0.6387596615988752,0.5383721735910247
C0001418,head,0.8323747462037805,0.782832006928702,0.6915555105717927
C0001418,tail,0.8679223026108839,0.8234063552852158,0.7350910984314301
C0001418,both,0.6219758929337413,0.5963316311667916,0.464137551703034
C0001430,head,0.9078031565532791,0.9044468128862228,0.9774704110999932
C0001430,tail,0.9224095676894424,0.9100661063548896,0.9426266800096872
C0001430,both,0.761763552592883,0.7090928496473545,0.5274684097454646
C0001546,head,0.81695127030404,0.7585320790988002,0.597018855711021
C0001546,tail,0.9285714285714284,0.91362845227088,0.8719861184143879
C0001546,both,0.6405664306538942,0.6211946558191901,0.4101438255294606
C0001623,head,0.8297668240850059,0.7901284922805135,0.8204765926913745
C0001623,tail,0.8692022263450835,0.8506604705025165,0.9012565689634654
C0001623,both,0.5713020745488278,0.5562775416851313,0.3747450643351196
C0001818,head,0.8605826397146255,0.8547260876910332,0.8763060256596755
C0001818,tail,0.901679548156956,0.8857785875165595,0.8957218623722311
C0001818,both,0.6548751486325803,0.6170391456625411,0.3725276484360439
C0001824,head,0.8206775700934581,0.7756963031350294,0.643476213805411
C0001824,tail,0.8486112324220456,0.804190023293496,0.7969577856059122
C0001824,both,0.626473927853961,0.5996367084642682,0.4848367738793442
C0001948,head,0.8783401522417414,0.8460525511595675,0.7933127341445324
C0001948,tail,0.8762155665359541,0.8362723130811984,0.8019494111154313
C0001948,both,0.6678119195328339,0.6323075338358173,0.5616338410003451
C0001969,head,0.8813566956443404,0.8604870090223015,0.8704126761373431
C0001969,tail,0.8658618981126976,0.8334099411027953,0.7809350093716435
C0001969,both,0.6630782397189317,0.6421940841087528,0.5216087106618673
C0002064,head,0.8346280991735537,0.7702168528155031,0.6343545318841541
C0002064,tail,0.8899173553719009,0.8462478567919154,0.7315862500704808
C0002064,both,0.6260330578512397,0.5985491235029528,0.3749623815391891
C0002103,head,0.892023540063377,0.8775175602642677,0.9520549154238364
C0002103,tail,0.9134993209597102,0.8955394699562633,0.9375913644480556
C0002103,both,0.6791942055228609,0.6473587326915475,0.4865829078080301
C0002170,head,0.818140596572404,0.7806162513665829,0.8981751711572826
C0002170,tail,0.8705007187619325,0.8414525879647455,0.8680412883509312
C0002170,both,0.6418066755014488,0.605106398441532,0.3572202715481116
