epoch,runtime
1,443.4975428581238
2,432.34422302246094
3,436.9388177394867
4,432.45379662513733
5,434.748085975647
6,433.15485882759094
7,432.1726415157318
8,419.62167525291443
9,431.71358728408813
10,429.6626012325287
11,432.93610668182373
12,435.0073444843292
13,434.8963406085968
14,424.248074054718
15,434.838876247406
16,432.61930418014526
17,428.13638615608215
18,425.44132471084595
19,443.07544565200806
20,427.62048172950745
21,428.90389609336853
22,431.75334119796753
23,434.44239926338196
24,432.56806111335754
25,431.2073485851288
26,434.49756813049316
27,426.23968267440796
28,430.8785719871521
29,429.77001428604126
30,433.6403524875641
31,436.3304953575134
32,429.9117670059204
33,426.4871289730072
34,435.02864694595337
35,436.89253425598145
