epoch,runtime
1,513.4734554290771
2,526.6397116184235
3,515.6711404323578
4,524.6915240287781
5,517.588719367981
6,521.8589060306549
7,523.677731513977
8,516.072338104248
9,524.8639421463013
10,527.3441205024719
11,519.717093706131
12,519.0502879619598
13,522.7170467376709
14,512.1959342956543
15,522.3213074207306
16,518.625972032547
17,521.5587029457092
18,511.42082953453064
19,518.9620378017426
20,524.5099446773529
21,515.5223853588104
22,523.2540090084076
23,513.97913813591
24,518.1967113018036
25,522.9661684036255
26,514.7038199901581
27,516.4619724750519
28,518.4890916347504
29,527.7597281932831
30,523.9050304889679
31,521.5284376144409
32,522.9720680713654
33,512.6031169891357
34,522.5483825206757
35,516.3757843971252
36,524.3204154968262
37,516.8908638954163
38,518.047482252121
39,518.67631483078
40,520.5809025764465
41,520.3961730003357
42,512.8290457725525
43,516.0559692382812
44,516.9572916030884
45,521.0284759998322
46,506.39327359199524
47,510.3351128101349
48,519.9423861503601
49,521.0029337406158
50,513.0588195323944
51,525.1500301361084
52,517.4812746047974
53,519.9744694232941
54,525.9284040927887
55,532.4286983013153
56,529.9067816734314
57,514.3887538909912
58,508.43704533576965
59,525.9941921234131
60,518.7540497779846
