side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0000737,head,0.672561525920939,0.6590068446517294,0.5499419464607873
C0000737,tail,0.6953483303776865,0.6934116731470156,0.6793156895808025
C0000737,both,0.5494219854311226,0.5377767470151935,0.2907149799439875
C0000768,head,0.8067719651810754,0.7740154091424273,0.7804558518287457
C0000768,tail,0.8479525064041082,0.8125051501741771,0.7727403912502456
C0000768,both,0.557515570178101,0.5545708058330486,0.3536765104930381
C0000786,head,0.7988378901851267,0.7944354491110948,0.7857950854866356
C0000786,tail,0.8689698662222421,0.8696759643784548,0.923890903939767
C0000786,both,0.6317733435430837,0.6183095979494153,0.4944928515957286
C0000833,head,0.8057699857496405,0.7804550942065298,0.7653923833967157
C0000833,tail,0.8588823987454478,0.8370792654561799,0.8902742993228011
C0000833,both,0.5973915551979108,0.5769350728087843,0.3699931671758915
C0001122,head,0.7863780581630009,0.7626912880110848,0.7352533107448928
C0001122,tail,0.8365506620173503,0.8090040962353509,0.9095455680437928
C0001122,both,0.5414833324158228,0.5431336890194074,0.5922486137733631
C0001126,head,0.8057578910856746,0.7500126485327092,0.6651729576888389
C0001126,tail,0.8496936061972482,0.8022560501187059,0.7222271948862692
C0001126,both,0.542721701930859,0.5143851409146447,0.2462546703817024
C0001339,head,0.8069478855360607,0.7646237678279804,0.6658801889619155
C0001339,tail,0.8485771843872165,0.8135797823060025,0.8081984429967963
C0001339,both,0.6256183985373993,0.6266304339441443,0.7142734720739644
C0001418,head,0.8089003831965454,0.7899462231708839,0.9172109629888416
C0001418,tail,0.8411539506419972,0.7838231586227717,0.6182477092418073
C0001418,both,0.5843371986616718,0.5667193014643286,0.2975261424208151
C0001430,head,0.8418292324281934,0.826046003841844,0.8325006515219192
C0001430,tail,0.8873639839231448,0.8742093431023418,0.8740501484650749
C0001430,both,0.5783011469463779,0.5737120192775312,0.4158732757728399
C0001546,head,0.7872761349437735,0.7655036694808692,0.7007399536084479
C0001546,tail,0.9049354435651812,0.8922831599017262,0.8517494027893993
C0001546,both,0.5964181591003749,0.6210020120368929,0.4581258563599054
C0001623,head,0.8333298195311183,0.8145127080121985,0.8555163072192875
C0001623,tail,0.8630671276775173,0.8567985494797066,0.9401713883592058
C0001623,both,0.6172731489289931,0.6104448650615719,0.5034458391588933
C0001818,head,0.7913941736028538,0.7697766113520524,0.7174742762186898
C0001818,tail,0.8967003567181926,0.8923433674657207,0.9156779546077096
C0001818,both,0.6423156956004756,0.6140851128903473,0.4297184455791062
C0001824,head,0.7725238012053455,0.7447292813733082,0.6791523168187222
C0001824,tail,0.834210411389641,0.805213441531982,0.8897545175909779
C0001824,both,0.5523080618394619,0.5484613448247475,0.4182186858923984
C0001948,head,0.8220689822627445,0.7845774352968587,0.6389938959131743
C0001948,tail,0.8434362442180917,0.8196469012075683,0.8382340858726967
C0001948,both,0.6114436256358582,0.5783549565035655,0.3729891386287401
C0001969,head,0.8488806810504032,0.8362340515507904,0.8456584610627534
C0001969,tail,0.8432503040403584,0.8000395008256178,0.734417002829399
C0001969,both,0.6098824377280303,0.613408926652395,0.497020668689209
C0002064,head,0.8310743801652892,0.7694035256021576,0.6110448332725754
C0002064,tail,0.8880165289256198,0.8789925906625895,0.8728451200963996
C0002064,both,0.541900826446281,0.5145096268221659,0.2557016928456575
C0002103,head,0.8469669533725668,0.8235473956232733,0.8737027171751044
C0002103,tail,0.8831326392032595,0.8639608450395648,0.8705705313392502
C0002103,both,0.6097329108193753,0.6210170882565924,0.6459974528874689
C0002170,head,0.7903685901035467,0.7585859123642607,0.7889909642693835
C0002170,tail,0.8602709957098896,0.8384029939983599,0.9481678174140992
C0002170,both,0.6139799195885087,0.6023468430538024,0.4783061468638276
C0002390,head,0.8058979206049149,0.7724000955739753,0.6762051429622207
C0002390,tail,0.8871077504725898,0.8824081176334307,0.8907608331894147
C0002390,both,0.6261625708884687,0.6259088081209887,0.5064548023229042
C0002453,head,0.8676071797520661,0.8815363328688686,0.9779148555444378
C0002453,tail,0.874063791322314,0.8184742361437451,0.7110489915372082
C0002453,both,0.6622546487603306,0.6716245780977242,0.6336951729968654
C0002622,head,0.7938644937377396,0.7720861602928997,0.8832151785926154
C0002622,tail,0.8414888587093206,0.8047575755117007,0.6969391816034662
C0002622,both,0.5957416628942206,0.5729493936099037,0.20058596492993
C0002726,head,0.8337585034013605,0.8157825520187414,0.7275300277279574
C0002726,tail,0.9068877551020408,0.8912383076171195,0.8342216564015301
C0002726,both,0.5670351473922902,0.5708801549173146,0.3402894539533087
C0002736,head,0.901875,0.8912822638344053,0.8468754362098561
C0002736,tail,0.8812500000000001,0.8664240723812822,0.7853290784395146
C0002736,both,0.73046875,0.7127868443212194,0.5803926450797365
C0002792,head,0.8011261131858661,0.7927255255303796,0.8971359552122135
C0002792,tail,0.840617638609595,0.8013349155929446,0.7751034532471591
C0002792,both,0.5710025854639471,0.5716826832764008,0.4515075873343274
C0002871,head,0.7792879377021222,0.7466869535871358,0.7776640971542541
C0002871,tail,0.8289240029437723,0.7913308445008567,0.7915036487438156
C0002871,both,0.5704496572566744,0.5549088892113355,0.3469828148128304
C0002874,head,0.7975187349851196,0.7653091705062867,0.7415500178637149
